Option_Name,Asset_Class,Name,Currency,Security_Identifier,Dollar_Value,Weighting_Percentage,Listing_Status,Management_Type,Super_Fund,Weighting_Percentage_Clean,Domain,Parsed_Name,Sector,Description
Conservative Balanced,Fixed Income,MUFG Bank Ltd/London,,,532535.0,0.01,,,AustralianSuper,0.0052345204982413,,,,
Conservative Balanced,Fixed Income,MUFG Bank Ltd/Sydney,,,14915031.0,0.23,,,AustralianSuper,0.1466063930096715,,,,
Conservative Balanced,Fixed Income,Mutuelle Assurance Des Commercants et Industriels de France et Des Cadres et Sal,,,30983.0,0.0,,,AustralianSuper,0.0003045455201949,,,,
Conservative Balanced,Fixed Income,Nasdaq Inc,,,53642.0,0.0,,,AustralianSuper,0.0005272707870218,,,,
Conservative Balanced,Fixed Income,National Australia Bank Ltd,,,47792391.0,0.73,,,AustralianSuper,0.46977240998144,,,,
Conservative Balanced,Fixed Income,National Australia Bank Ltd/London,,,39168.0,0.0,,,AustralianSuper,0.0003849994814897,,,,
Conservative Balanced,Fixed Income,National Bank of Canada,,,88059.0,0.0,,,AustralianSuper,0.0008655706020348,,,,
Conservative Balanced,Fixed Income,National Grid Electricity Transmission PLC,,,100367.0,0.0,,,AustralianSuper,0.0009865513418779,,,,
Conservative Balanced,Fixed Income,National Grid PLC,,,117520.0,0.0,,,AustralianSuper,0.0011551557154991,,,,
Conservative Balanced,Fixed Income,National Rural Utilities Cooperative Finance Corp,,,359326.0,0.01,,,AustralianSuper,0.0035319731333172,,,,
Conservative Balanced,Fixed Income,Nationwide Building Society,,,395772.0,0.01,,,AustralianSuper,0.0038902168808247,,,,
Conservative Balanced,Fixed Income,Natixis SA/New York NY,,,3013695.0,0.05,,,AustralianSuper,0.0296229323010647,,,,
Conservative Balanced,Fixed Income,Naturgy Finance Iberia SA,,,29973.0,0.0,,,AustralianSuper,0.0002946177864249,,,,
Conservative Balanced,Fixed Income,NatWest Group PLC,,,780878.0,0.01,,,AustralianSuper,0.0076755929612621,,,,
Conservative Balanced,Fixed Income,NAV Canada,,,18971.0,0.0,,,AustralianSuper,0.0001864742944071,,,,
Conservative Balanced,Fixed Income,Neste Oyj,,,90406.0,0.0,,,AustralianSuper,0.0008886402962509,,,,
Conservative Balanced,Fixed Income,Nestle Finance International Ltd,,,233957.0,0.0,,,AustralianSuper,0.0022996661481537,,,,
Conservative Balanced,Fixed Income,Nestle Holdings Inc,,,373082.0,0.01,,,AustralianSuper,0.0036671869013771,,,,
Conservative Balanced,Fixed Income,Nestle Sa,,,61042.0,0.0,,,AustralianSuper,0.0006000086384062,,,,
Conservative Balanced,Fixed Income,Netflix Inc,,,242634.0,0.0,,,AustralianSuper,0.0023849561936216,,,,
Conservative Balanced,Fixed Income,New York Life Global Funding,,,377876.0,0.01,,,AustralianSuper,0.0037143092337469,,,,
Conservative Balanced,Fixed Income,NextEra Energy Capital Holdings Inc,,,240330.0,0.0,,,AustralianSuper,0.0023623091652987,,,,
Conservative Balanced,Fixed Income,Nissan Motor Acceptance Co LLC,,,140944.0,0.0,,,AustralianSuper,0.0013854005034488,,,,
Conservative Balanced,Fixed Income,Nn Group Nv,,,26275.0,0.0,,,AustralianSuper,0.0002582685196114,,,,
Conservative Balanced,Fixed Income,Nomura Holdings Inc,,,362851.0,0.01,,,AustralianSuper,0.0035666219071185,,,,
Conservative Balanced,Fixed Income,Nordea Bank Abp,,,218729.0,0.0,,,AustralianSuper,0.0021499834453319,,,,
Conservative Balanced,Fixed Income,Nordea Kredit Realkreditaktieselskab,,,1140424.0,0.02,,,AustralianSuper,0.0112097285712421,,,,
Conservative Balanced,Fixed Income,Norfina Ltd,,,4944785.0,0.08,,,AustralianSuper,0.0486044643861838,,,,
Conservative Balanced,Fixed Income,Norfolk Southern Corp,,,104813.0,0.0,,,AustralianSuper,0.0010302530293448,,,,
Conservative Balanced,Fixed Income,North West Redwater Partnership / NWR Financing Co Ltd,,,85404.0,0.0,,,AustralianSuper,0.0008394734404908,,,,
Conservative Balanced,Fixed Income,Northrop Grumman Corp,,,241200.0,0.0,,,AustralianSuper,0.002370860777556,,,,
Conservative Balanced,Fixed Income,Northumbrian Water Finance PLC,,,42312.0,0.0,,,AustralianSuper,0.0004159032388886,,,,
Conservative Balanced,Fixed Income,Notting Hill Genesis,,,25222.0,0.0,,,AustralianSuper,0.0002479181199482,,,,
Conservative Balanced,Fixed Income,Novartis Ag,,,35436.0,0.0,,,AustralianSuper,0.0003483160137374,,,,
Conservative Balanced,Fixed Income,Novartis Finance SA,,,54949.0,0.0,,,AustralianSuper,0.0005401178642866,,,,
Conservative Balanced,Fixed Income,Novo Nordisk Finance Netherlands BV,,,50354.0,0.0,,,AustralianSuper,0.0004949515903526,,,,
Conservative Balanced,Fixed Income,NRG Energy Inc,,,359062.0,0.01,,,AustralianSuper,0.0035293781613218,,,,
Conservative Balanced,Fixed Income,NTT Finance Corp,,,33063.0,0.0,,,AustralianSuper,0.0003249907540975,,,,
Conservative Balanced,Fixed Income,Nykredit Realkredit AS,,,4042546.0,0.06,,,AustralianSuper,0.0397359608327783,,,,
Conservative Balanced,Fixed Income,Occidental Petroleum Corp,,,372458.0,0.01,,,AustralianSuper,0.0036610533312063,,,,
Conservative Balanced,Fixed Income,Omv Ag,,,82270.0,0.0,,,AustralianSuper,0.0008086679774856,,,,
Conservative Balanced,Fixed Income,Oncor Electric Delivery Co LLC,,,155570.0,0.0,,,AustralianSuper,0.0015291658837661,,,,
Conservative Balanced,Fixed Income,ONEOK Inc,,,276153.0,0.0,,,AustralianSuper,0.0027144291720747,,,,
Conservative Balanced,Fixed Income,OP Corporate Bank plc,,,28049.0,0.0,,,AustralianSuper,0.0002757059450649,,,,
Conservative Balanced,Fixed Income,Oracle Corp,,,812722.0,0.01,,,AustralianSuper,0.00798860162876,,,,
Conservative Balanced,Fixed Income,Orange SA,,,265857.0,0.0,,,AustralianSuper,0.0026132252642567,,,,
Conservative Balanced,Fixed Income,Otis Worldwide Corp,,,58848.0,0.0,,,AustralianSuper,0.0005784428484146,,,,
Conservative Balanced,Fixed Income,Oversea-Chinese Banking Corp Ltd/Sydney,,,23762500.0,0.36,,,AustralianSuper,0.2335720531785901,,,,
Conservative Balanced,Fixed Income,Ovintiv Inc,,,154017.0,0.0,,,AustralianSuper,0.0015139007644148,,,,
Conservative Balanced,Fixed Income,PACCAR Financial Corp,,,237775.0,0.0,,,AustralianSuper,0.0023371949476923,,,,
Conservative Balanced,Fixed Income,Pacific Gas and Electric Co,,,626935.0,0.01,,,AustralianSuper,0.0061624195753611,,,,
Conservative Balanced,Fixed Income,PacifiCorp,,,498518.0,0.01,,,AustralianSuper,0.0049001524589788,,,,
Conservative Balanced,Fixed Income,Panorama Auto Trust,,,261080.0,0.0,,,AustralianSuper,0.0025662700323562,,,,
Conservative Balanced,Fixed Income,Panorama Auto Trust 2023-2P,,,169936.0,0.0,,,AustralianSuper,0.0016703756098456,,,,
Conservative Balanced,Fixed Income,Paramount Global,,,326078.0,0.0,,,AustralianSuper,0.003205163932935,,,,
Conservative Balanced,Fixed Income,Peabody Capital No 2 Plc,,,24267.0,0.0,,,AustralianSuper,0.0002385310053439,,,,
Conservative Balanced,Fixed Income,PECO Energy Co,,,338436.0,0.01,,,AustralianSuper,0.0033266361447469,,,,
Conservative Balanced,Fixed Income,Pembina Pipeline Corp,,,96731.0,0.0,,,AustralianSuper,0.0009508115003058,,,,
Conservative Balanced,Fixed Income,Pension Insurance Corp PLC,,,36955.0,0.0,,,AustralianSuper,0.00036324693215,,,,
Conservative Balanced,Fixed Income,PepsiCo Inc,,,170805.0,0.0,,,AustralianSuper,0.0016789173926636,,,,
Conservative Balanced,Fixed Income,Pernod Ricard International Finance LLC,,,130157.0,0.0,,,AustralianSuper,0.001279370340897,,,,
Conservative Balanced,Fixed Income,Pernod Ricard Sa,,,92223.0,0.0,,,AustralianSuper,0.0009065003875976,,,,
Conservative Balanced,Fixed Income,Perpetual Corporate Trust Ltd,,,995504.0,0.02,,,AustralianSuper,0.0097852462168332,,,,
Conservative Balanced,Fixed Income,Pfizer Inc,,,30135.0,0.0,,,AustralianSuper,0.0002962101556038,,,,
Conservative Balanced,Fixed Income,Pfizer Investment Enterprises Pte Ltd,,,523147.0,0.01,,,AustralianSuper,0.0051422417213769,,,,
Conservative Balanced,Fixed Income,Phillips 66 Co,,,115338.0,0.0,,,AustralianSuper,0.0011337078787801,,,,
Conservative Balanced,Fixed Income,Phoenix Group Holdings Plc,,,23082.0,0.0,,,AustralianSuper,0.000226883119683,,,,
Conservative Balanced,Fixed Income,Pioneer Natural Resources Co,,,138113.0,0.0,,,AustralianSuper,0.0013575733605746,,,,
Conservative Balanced,Fixed Income,PNC Financial Services Group Inc/The,,,610612.0,0.01,,,AustralianSuper,0.0060019736364223,,,,
Conservative Balanced,Fixed Income,Procter & Gamble Co/The,,,366940.0,0.01,,,AustralianSuper,0.0036068144847281,,,,
Conservative Balanced,Fixed Income,Prologis Euro Finance LLC,,,155010.0,0.0,,,AustralianSuper,0.0015236613977154,,,,
Conservative Balanced,Fixed Income,Prologis International Funding II SA,,,121022.0,0.0,,,AustralianSuper,0.0011895784121948,,,,
Conservative Balanced,Fixed Income,Prologis LP,,,138331.0,0.0,,,AustralianSuper,0.0013597161783586,,,,
Conservative Balanced,Fixed Income,Prosus NV,,,66948.0,0.0,,,AustralianSuper,0.0006580613073624,,,,
Conservative Balanced,Fixed Income,Prudential Financial Inc,,,224042.0,0.0,,,AustralianSuper,0.002202207256738,,,,
Conservative Balanced,Fixed Income,Public Service Co of Oklahoma,,,54412.0,0.0,,,AustralianSuper,0.0005348394553415,,,,
Conservative Balanced,Fixed Income,Public Service Electric and Gas Co,,,45506.0,0.0,,,AustralianSuper,0.0004472984682564,,,,
Conservative Balanced,Fixed Income,Public Service Enterprise Group Inc,,,231703.0,0.0,,,AustralianSuper,0.0022775105917996,,,,
Conservative Balanced,Fixed Income,Qantas Airways Ltd,,,2001284.0,0.03,,,AustralianSuper,0.0196714997526969,,,,
Conservative Balanced,Fixed Income,QBE Insurance Group Ltd,,,2891030.0,0.04,,,AustralianSuper,0.0284172041199747,,,,
Conservative Balanced,Fixed Income,QIC Finance Town Centre Fund Pty Ltd,,,165663.0,0.0,,,AustralianSuper,0.0016283744153908,,,,
Conservative Balanced,Fixed Income,QPH Finance Co Pty Ltd,,,448231.0,0.01,,,AustralianSuper,0.0044058594410643,,,,
Conservative Balanced,Fixed Income,QUALCOMM Inc,,,420422.0,0.01,,,AustralianSuper,0.0041325125614497,,,,
Conservative Balanced,Fixed Income,Raiffeisen Bank International Ag,,,96776.0,0.0,,,AustralianSuper,0.0009512538250778,,,,
Conservative Balanced,Fixed Income,Ramsay Health Care Ltd,,,288364.0,0.0,,,AustralianSuper,0.0028344564562984,,,,
Conservative Balanced,Fixed Income,RCI Banque SA,,,128063.0,0.0,,,AustralianSuper,0.0012587874948431,,,,
Conservative Balanced,Fixed Income,Realkredit Danmark A/S,,,3231609.0,0.05,,,AustralianSuper,0.031764904753305,,,,
Conservative Balanced,Fixed Income,Realty Income Corp,,,319383.0,0.0,,,AustralianSuper,0.0031393558363108,,,,
Conservative Balanced,Fixed Income,Reckitt Benckiser Treasury Services PLC,,,175847.0,0.0,,,AustralianSuper,0.0017284774259987,,,,
Conservative Balanced,Fixed Income,RELX Finance BV,,,127922.0,0.0,,,AustralianSuper,0.001257401543891,,,,
Conservative Balanced,Fixed Income,Rentokil Initial Finance BV,,,50434.0,0.0,,,AustralianSuper,0.0004957379455027,,,,
Conservative Balanced,Fixed Income,Repsol Europe Finance Sarl,,,61682.0,0.0,,,AustralianSuper,0.000606299479607,,,,
Conservative Balanced,Fixed Income,Republic Services Inc,,,120117.0,0.0,,,AustralianSuper,0.0011806827695592,,,,
Conservative Balanced,Fixed Income,Resolution Life Australasia Ltd,,,1161912.0,0.02,,,AustralianSuper,0.0114209435645593,,,,
Conservative Balanced,Fixed Income,Rexford Industrial Realty LP,,,132178.0,0.0,,,AustralianSuper,0.0012992356378764,,,,
Conservative Balanced,Fixed Income,Richemont International Holding SA,,,61893.0,0.0,,,AustralianSuper,0.0006083734913154,,,,
Conservative Balanced,Fixed Income,Roadster Finance DAC,,,17424.0,0.0,,,AustralianSuper,0.0001712681516921,,,,
Conservative Balanced,Fixed Income,Robert Bosch GmbH,,,51688.0,0.0,,,AustralianSuper,0.0005080640624805,,,,
Conservative Balanced,Fixed Income,Roche Finance Europe BV,,,50722.0,0.0,,,AustralianSuper,0.0004985688240431,,,,
Conservative Balanced,Fixed Income,Roche Holdings Inc,,,304462.0,0.0,,,AustralianSuper,0.0029926907713775,,,,
Conservative Balanced,Fixed Income,Roche Kapitalmarkt AG,,,32706.0,0.0,,,AustralianSuper,0.0003214816442402,,,,
Conservative Balanced,Fixed Income,Rogers Communications Inc,,,248822.0,0.0,,,AustralianSuper,0.0024457807644819,,,,
Conservative Balanced,Fixed Income,Rothesay Life PLC,,,37556.0,0.0,,,AustralianSuper,0.0003691544252151,,,,
Conservative Balanced,Fixed Income,Royal Bank of Canada,,,539215.0,0.01,,,AustralianSuper,0.0053001811532748,,,,
Conservative Balanced,Fixed Income,Royal Bank of Canada/Sydney,,,6735460.0,0.1,,,AustralianSuper,0.0662057957412842,,,,
Conservative Balanced,Fixed Income,Royalty Pharma Plc,,,158796.0,0.0,,,AustralianSuper,0.0015608756551939,,,,
Conservative Balanced,Fixed Income,RTX Corp,,,437953.0,0.01,,,AustralianSuper,0.0043048324631551,,,,
Conservative Balanced,Fixed Income,Rwe Ag,,,95945.0,0.0,,,AustralianSuper,0.0009430855609561,,,,
Conservative Balanced,Fixed Income,Safehold GL Holdings LLC,,,113736.0,0.0,,,AustralianSuper,0.0011179611168993,,,,
Conservative Balanced,Fixed Income,Salesforce Inc,,,317616.0,0.0,,,AustralianSuper,0.003121987216933,,,,
Conservative Balanced,Fixed Income,San Diego Gas & Electric Co,,,196363.0,0.0,,,AustralianSuper,0.0019301382042422,,,,
Conservative Balanced,Fixed Income,Sanctuary Capital PLC,,,20508.0,0.0,,,AustralianSuper,0.0002015821427285,,,,
Conservative Balanced,Fixed Income,Sandoz Finance BV,,,30817.0,0.0,,,AustralianSuper,0.0003029138332584,,,,
Conservative Balanced,Fixed Income,Sandoz Group AG,,,33182.0,0.0,,,AustralianSuper,0.0003261604573833,,,,
Conservative Balanced,Fixed Income,Sandvik Ab,,,36182.0,0.0,,,AustralianSuper,0.0003556487755121,,,,
Conservative Balanced,Fixed Income,Sanofi Sa,,,114431.0,0.0,,,AustralianSuper,0.0011247925772658,,,,
Conservative Balanced,Fixed Income,Santander Consumer Finance SA,,,29046.0,0.0,,,AustralianSuper,0.0002855058961231,,,,
Conservative Balanced,Fixed Income,Santander Holdings USA Inc,,,293998.0,0.0,,,AustralianSuper,0.0028898355177443,,,,
Conservative Balanced,Fixed Income,Santander UK Group Holdings PLC,,,76157.0,0.0,,,AustralianSuper,0.0007485806145785,,,,
Conservative Balanced,Fixed Income,Sap Se,,,69934.0,0.0,,,AustralianSuper,0.0006874120133399,,,,
Conservative Balanced,Fixed Income,Saputo Inc,,,21912.0,0.0,,,AustralianSuper,0.0002153826756128,,,,
Conservative Balanced,Fixed Income,Sartorius Finance BV,,,51693.0,0.0,,,AustralianSuper,0.0005081132096774,,,,
Conservative Balanced,Fixed Income,Scentre Group Trust 1,,,835783.0,0.01,,,AustralianSuper,0.0082152783302161,,,,
Conservative Balanced,Fixed Income,Scentre Group Trust 2,,,2040737.0,0.03,,,AustralianSuper,0.0200593006244088,,,,
Conservative Balanced,Fixed Income,Schlumberger Finance BV,,,47421.0,0.0,,,AustralianSuper,0.000466121844662,,,,
Conservative Balanced,Fixed Income,Schneider Electric Se,,,122958.0,0.0,,,AustralianSuper,0.0012086082068272,,,,
Conservative Balanced,Fixed Income,Scottish Hydro Electric Transmission PLC,,,83490.0,0.0,,,AustralianSuper,0.0008206598935246,,,,
Conservative Balanced,Fixed Income,Securitas Treasury Ireland DAC,,,38389.0,0.0,,,AustralianSuper,0.0003773423482155,,,,
Conservative Balanced,Fixed Income,Segro Plc,,,81724.0,0.0,,,AustralianSuper,0.0008033011035862,,,,
Conservative Balanced,Fixed Income,SELP Finance Sarl,,,94788.0,0.0,,,AustralianSuper,0.0009317128995977,,,,
Conservative Balanced,Fixed Income,Ses Sa,,,30570.0,0.0,,,AustralianSuper,0.0003004859617325,,,,
Conservative Balanced,Fixed Income,Severn Trent Utilities Finance PLC,,,60675.0,0.0,,,AustralianSuper,0.0005964012341551,,,,
Conservative Balanced,Fixed Income,Sgs Sa,,,33738.0,0.0,,,AustralianSuper,0.0003316256256765,,,,
Conservative Balanced,Fixed Income,Shell International Finance BV,,,451243.0,0.01,,,AustralianSuper,0.0044354657124657,,,,
Conservative Balanced,Fixed Income,Sherwin-Williams Co/The,,,293861.0,0.0,,,AustralianSuper,0.0028884888845497,,,,
Conservative Balanced,Fixed Income,Shinhan Card Co Ltd,,,18198.0,0.0,,,AustralianSuper,0.0001788761377693,,,,
Conservative Balanced,Fixed Income,Shurgard Luxembourg Sarl,,,24230.0,0.0,,,AustralianSuper,0.0002381673160869,,,,
Conservative Balanced,Fixed Income,Siemens Financieringsmaatschappij NV,,,383720.0,0.01,,,AustralianSuper,0.0037717524774619,,,,
Conservative Balanced,Fixed Income,Sika Capital BV,,,46615.0,0.0,,,AustralianSuper,0.0004581993165247,,,,
Conservative Balanced,Fixed Income,Silfin NV,,,90381.0,0.0,,,AustralianSuper,0.0008883945602665,,,,
Conservative Balanced,Fixed Income,Simon Property Group LP,,,257025.0,0.0,,,AustralianSuper,0.0025264116556855,,,,
Conservative Balanced,Fixed Income,Sirius Real Estate Ltd,,,86738.0,0.0,,,AustralianSuper,0.0008525859126188,,,,
Conservative Balanced,Fixed Income,Sk Hynix Inc,,,155006.0,0.0,,,AustralianSuper,0.0015236220799579,,,,
Conservative Balanced,Fixed Income,Skandinaviska Enskilda Banken AB,,,153462.0,0.0,,,AustralianSuper,0.0015084454255609,,,,
Conservative Balanced,Fixed Income,Smith & Nephew Plc,,,64440.0,0.0,,,AustralianSuper,0.0006334090734067,,,,
Conservative Balanced,Fixed Income,Smurfit Kappa Treasury ULC,,,189950.0,0.0,,,AustralianSuper,0.0018671020095222,,,,
Conservative Balanced,Fixed Income,Smurfit Westrock Financing DAC,,,18992.0,0.0,,,AustralianSuper,0.000186680712634,,,,
Conservative Balanced,Fixed Income,Snam SpA,,,88393.0,0.0,,,AustralianSuper,0.0008688536347865,,,,
Conservative Balanced,Fixed Income,Societe Generale SA,,,504011.0,0.01,,,AustralianSuper,0.0049541455694726,,,,
Conservative Balanced,Fixed Income,Sodexo SA,,,46588.0,0.0,,,AustralianSuper,0.0004579339216616,,,,
Conservative Balanced,Fixed Income,Sogecap SA,,,42085.0,0.0,,,AustralianSuper,0.0004136719561502,,,,
Conservative Balanced,Fixed Income,Solventum Corp,,,154880.0,0.0,,,AustralianSuper,0.0015223835705965,,,,
Conservative Balanced,Fixed Income,Sonoco Products Co,,,158705.0,0.0,,,AustralianSuper,0.0015599811762107,,,,
Conservative Balanced,Fixed Income,South Bow USA Infrastructure Holdings LLC,,,115924.0,0.0,,,AustralianSuper,0.0011394679302545,,,,
Conservative Balanced,Fixed Income,Southern California Edison Co,,,346906.0,0.01,,,AustralianSuper,0.0034098914962639,,,,
Conservative Balanced,Fixed Income,Southern Co/The,,,184324.0,0.0,,,AustralianSuper,0.0018118015835913,,,,
Conservative Balanced,Fixed Income,Southern Gas Networks PLC,,,110013.0,0.0,,,AustralianSuper,0.0010813661141014,,,,
Conservative Balanced,Fixed Income,Southern Housing,,,34872.0,0.0,,,AustralianSuper,0.0003427722099292,,,,
Conservative Balanced,Fixed Income,Southwestern Public Service Co,,,297561.0,0.0,,,AustralianSuper,0.0029248578102419,,,,
Conservative Balanced,Fixed Income,Sovereign Housing Capital PLC,,,12216.0,0.0,,,AustralianSuper,0.0001200764314205,,,,
Conservative Balanced,Fixed Income,SpareBank 1 SMN,,,37932.0,0.0,,,AustralianSuper,0.0003728502944206,,,,
Conservative Balanced,Fixed Income,SpareBank 1 Sor-Norge ASA,,,38224.0,0.0,,,AustralianSuper,0.0003757204907185,,,,
Conservative Balanced,Fixed Income,SSE PLC,,,62523.0,0.0,,,AustralianSuper,0.0006145660381224,,,,
Conservative Balanced,Fixed Income,Standard Chartered Bank/Australia,,,14658559.0,0.22,,,AustralianSuper,0.144085417033961,,,,
Conservative Balanced,Fixed Income,Standard Chartered PLC,,,298006.0,0.0,,,AustralianSuper,0.0029292319107643,,,,
Conservative Balanced,Fixed Income,Starbucks Corp,,,298342.0,0.0,,,AustralianSuper,0.0029325346023948,,,,
Conservative Balanced,Fixed Income,Stellantis Nv,,,139643.0,0.0,,,AustralianSuper,0.0013726124028203,,,,
Conservative Balanced,Fixed Income,Stockland Trust,,,791842.0,0.01,,,AustralianSuper,0.0077833629345835,,,,
Conservative Balanced,Fixed Income,Stora Enso Oyj,,,25406.0,0.0,,,AustralianSuper,0.0002497267367934,,,,
Conservative Balanced,Fixed Income,Stryker Corp,,,61849.0,0.0,,,AustralianSuper,0.0006079409959828,,,,
Conservative Balanced,Fixed Income,Suez SACA,,,131215.0,0.0,,,AustralianSuper,0.0012897698877571,,,,
Conservative Balanced,Fixed Income,Sumitomo Mitsui Banking Corp/Sydney,,,21651341.0,0.33,,,AustralianSuper,0.2128205437744255,,,,
Conservative Balanced,Fixed Income,Sumitomo Mitsui Financial Group Inc,,,433594.0,0.01,,,AustralianSuper,0.0042619859369139,,,,
Conservative Balanced,Fixed Income,Sun Life Financial Inc,,,78786.0,0.0,,,AustralianSuper,0.0007744222106987,,,,
Conservative Balanced,Fixed Income,Suncor Energy Inc,,,25370.0,0.0,,,AustralianSuper,0.0002493728769759,,,,
Conservative Balanced,Fixed Income,Suncorp Group Ltd,,,2936220.0,0.05,,,AustralianSuper,0.0288613964853883,,,,
Conservative Balanced,Fixed Income,Suzano Austria GmbH,,,362359.0,0.01,,,AustralianSuper,0.0035617858229454,,,,
Conservative Balanced,Fixed Income,Svenska Handelsbanken AB,,,219567.0,0.0,,,AustralianSuper,0.0021582205155292,,,,
Conservative Balanced,Fixed Income,SW Finance I PLC,,,20779.0,0.0,,,AustralianSuper,0.0002042459207994,,,,
Conservative Balanced,Fixed Income,Swedbank AB,,,184867.0,0.0,,,AustralianSuper,0.0018171389691727,,,,
Conservative Balanced,Fixed Income,Sydney Airport Finance Co Pty Ltd,,,32955.0,0.0,,,AustralianSuper,0.0003239291746449,,,,
Conservative Balanced,Fixed Income,Synovus Financial Corp,,,39866.0,0.0,,,AustralianSuper,0.0003918604301743,,,,
Conservative Balanced,Fixed Income,Sysco Corp,,,70270.0,0.0,,,AustralianSuper,0.0006907147049704,,,,
Conservative Balanced,Fixed Income,System Energy Resources Inc,,,3738.0,0.0,,,AustralianSuper,3.67424443884932e-05,,,,
Conservative Balanced,Fixed Income,Tag Immobilien Ag,,,87317.0,0.0,,,AustralianSuper,0.0008582771580176,,,,
Conservative Balanced,Fixed Income,Takeda Pharmaceutical Co Ltd,,,227393.0,0.0,,,AustralianSuper,0.0022351457080879,,,,
Conservative Balanced,Fixed Income,Talanx Ag,,,38282.0,0.0,,,AustralianSuper,0.0003762905982023,,,,
Conservative Balanced,Fixed Income,Tapestry Inc,,,9790.0,0.0,,,AustralianSuper,9.623021149367266e-05,,,,
Conservative Balanced,Fixed Income,Targa Resources Corp,,,283488.0,0.0,,,AustralianSuper,0.0027865281098997,,,,
Conservative Balanced,Fixed Income,Target Corp,,,169421.0,0.0,,,AustralianSuper,0.0016653134485668,,,,
Conservative Balanced,Fixed Income,Taurus Finance Retail Warehouse Trust No. 2,,,1257131.0,0.02,,,AustralianSuper,0.0123568929525283,,,,
Conservative Balanced,Fixed Income,TDC Net A/S,,,53279.0,0.0,,,AustralianSuper,0.0005237027005282,,,,
Conservative Balanced,Fixed Income,TDF Infrastructure SASU,,,30404.0,0.0,,,AustralianSuper,0.000298854274796,,,,
Conservative Balanced,Fixed Income,Teachers Insurance & Annuity Association of America,,,137798.0,0.0,,,AustralianSuper,0.0013544770871711,,,,
Conservative Balanced,Fixed Income,Telefonaktiebolaget Lm Ericsson,,,93279.0,0.0,,,AustralianSuper,0.0009168802755789,,,,
Conservative Balanced,Fixed Income,Telefonica Emisiones SA,,,403333.0,0.01,,,AustralianSuper,0.0039645372719486,,,,
Conservative Balanced,Fixed Income,Teleperformance Se,,,58083.0,0.0,,,AustralianSuper,0.0005709233272918,,,,
Conservative Balanced,Fixed Income,Telia Co AB,,,37334.0,0.0,,,AustralianSuper,0.0003669722896736,,,,
Conservative Balanced,Fixed Income,Telstra Group Ltd,,,75748.0,0.0,,,AustralianSuper,0.0007445603738736,,,,
Conservative Balanced,Fixed Income,TELUS Corp,,,130206.0,0.0,,,AustralianSuper,0.0012798519834264,,,,
Conservative Balanced,Fixed Income,Terega SA,,,74016.0,0.0,,,AustralianSuper,0.0007275357848739,,,,
Conservative Balanced,Fixed Income,Terna - Rete Elettrica Nazionale,,,63608.0,0.0,,,AustralianSuper,0.0006252309798457,,,,
Conservative Balanced,Fixed Income,Tesco Corporate Treasury Services PLC,,,32286.0,0.0,,,AustralianSuper,0.0003173532797022,,,,
Conservative Balanced,Fixed Income,Texas Instruments Inc,,,117283.0,0.0,,,AustralianSuper,0.0011528261383669,,,,
Conservative Balanced,Fixed Income,Textron Inc,,,144091.0,0.0,,,AustralianSuper,0.0014163337491659,,,,
Conservative Balanced,Fixed Income,Thales Sa,,,113958.0,0.0,,,AustralianSuper,0.0011201432524408,,,,
Conservative Balanced,Fixed Income,Thermo Fisher Scientific Finance I BV,,,152042.0,0.0,,,AustralianSuper,0.0014944876216466,,,,
Conservative Balanced,Fixed Income,Thermo Fisher Scientific Inc,,,205857.0,0.0,,,AustralianSuper,0.0020234589016805,,,,
Conservative Balanced,Fixed Income,THFC Funding No 3 PLC,,,41436.0,0.0,,,AustralianSuper,0.000407292649995,,,,
Conservative Balanced,Fixed Income,Tierra Mojada Luxembourg II Sarl,,,104999.0,0.0,,,AustralianSuper,0.0010320813050688,,,,
Conservative Balanced,Fixed Income,Time Warner Cable LLC,,,459560.0,0.01,,,AustralianSuper,0.0045172171597581,,,,
Conservative Balanced,Fixed Income,T-Mobile USA Inc,,,699956.0,0.01,,,AustralianSuper,0.0068801750680556,,,,
Conservative Balanced,Fixed Income,TMS Issuer Sarl,,,182027.0,0.0,,,AustralianSuper,0.0017892233613441,,,,
Conservative Balanced,Fixed Income,Toronto-Dominion Bank/The,,,843175.0,0.01,,,AustralianSuper,0.0082879375460855,,,,
Conservative Balanced,Fixed Income,TotalEnergies Capital International SA,,,235200.0,0.0,,,AustralianSuper,0.0023118841412984,,,,
Conservative Balanced,Fixed Income,TotalEnergies Capital SA,,,165371.0,0.0,,,AustralianSuper,0.0016255042190929,,,,
Conservative Balanced,Fixed Income,Toyota Credit Canada Inc,,,82115.0,0.0,,,AustralianSuper,0.0008071444143823,,,,
Conservative Balanced,Fixed Income,Toyota Finance Australia Ltd,,,36383.0,0.0,,,AustralianSuper,0.0003576244928267,,,,
Conservative Balanced,Fixed Income,Toyota Motor Credit Corp,,,779908.0,0.01,,,AustralianSuper,0.0076660584050671,,,,
Conservative Balanced,Fixed Income,Toyota Motor Finance Netherlands BV,,,33751.0,0.0,,,AustralianSuper,0.0003317534083884,,,,
Conservative Balanced,Fixed Income,Trane Technologies Financing Ltd,,,129890.0,0.0,,,AustralianSuper,0.0012767458805835,,,,
Conservative Balanced,Fixed Income,TransCanada PipeLines Ltd,,,424544.0,0.01,,,AustralianSuper,0.0041730295105587,,,,
