Effective Date,Option,Asset Class,Internal/External,Name/kind of investment item,Units,Value (AUD),Weighting,% Ownership / Property Held,Currency,Security Identifier
31/12/2024,High Growth,Listed Equity,,STERIS PLC,755.604029,250863.2224,0.00006787,,,IE00BFY8C754
31/12/2024,High Growth,Listed Equity,,St James's Place PLC,29686.06008,521217.8738,0.00014102,,,GB0007669376
31/12/2024,High Growth,Listed Equity,,STMicroelectronics NV,24028.39155,975523.9885,0.00026394,,,NL0000226223
31/12/2024,High Growth,Listed Equity,,StoneCo Ltd,915.281243,11781.94548,0.00000319,,,KYG851581069
31/12/2024,High Growth,Listed Equity,,Stora Enso Oyj,1713.732615,27853.12806,0.00000754,,,FI0009005961
31/12/2024,High Growth,Listed Equity,,Straumann Holding AG,486.991257,99159.25054,0.00002683,,,CH1175448666
31/12/2024,High Growth,Listed Equity,,Stryker Corp,3064.28407,1781951.836,0.00048212,,,US8636671013
31/12/2024,High Growth,Listed Equity,,Subaru Corp,15342.47448,444795.5818,0.00012034,,,JP3814800003
31/12/2024,High Growth,Listed Equity,,Sumber Alfaria Trijaya Tbk PT,62313.63608,17821.36482,0.00000482,,,ID1000128705
31/12/2024,High Growth,Listed Equity,,Sumitomo Corp,10632.62152,374578.7506,0.00010135,,,JP3404600003
31/12/2024,High Growth,Listed Equity,,Sumitomo Electric Industries Ltd,17409.51298,510536.1135,0.00013813,,,JP3407400005
31/12/2024,High Growth,Listed Equity,,Sumitomo Metal Mining Co Ltd,1272.777354,47258.76511,0.00001279,,,JP3402600005
31/12/2024,High Growth,Listed Equity,,Sumitomo Mitsui Financial Group Inc,78898.06302,3051953.587,0.00082574,,,JP3890350006
31/12/2024,High Growth,Listed Equity,,Sumitomo Mitsui Trust Group Inc,2982.712552,113170.9765,0.00003062,,,JP3892100003
31/12/2024,High Growth,Listed Equity,,Sumitomo Realty & Development Co Ltd,1616.632428,82072.98006,0.00002221,,,JP3409000001
31/12/2024,High Growth,Listed Equity,,Suncor Energy Inc,32021.61805,1845142.434,0.00049922,,,CA8672241079
31/12/2024,High Growth,Listed Equity,,Suncorp Group Ltd,600314.2981,11411974.81,0.00308762,,,AU000000SUN6
31/12/2024,High Growth,Listed Equity,,Sundaram Finance Ltd,244.728428,19130.80252,0.00000518,,,INE660A01013
31/12/2024,High Growth,Listed Equity,,Sungrow Power Supply Co Ltd,470.572381,7687.498782,0.00000208,,,CNE1000018M7
31/12/2024,High Growth,Listed Equity,,Sun Hung Kai Properties Ltd,7236.354843,112317.4435,0.00003039,,,HK0016000132
31/12/2024,High Growth,Listed Equity,,Sun Life Financial Inc,3349.168413,321014.8482,0.00008685,,,CA8667961053
31/12/2024,High Growth,Listed Equity,,Sunny Optical Technology Group Co Ltd,2673.590085,38273.33497,0.00001036,,,KYG8586D1097
31/12/2024,High Growth,Listed Equity,,Sun Pharmaceutical Industries Ltd,3468.739381,123439.5736,0.0000334,,,INE044A01036
31/12/2024,High Growth,Listed Equity,,Suntory Beverage & Food Ltd,1190.649678,61339.98559,0.0000166,,,JP3336560002
31/12/2024,High Growth,Listed Equity,,Sunway Bhd,8297.879399,14356.65943,0.00000388,,,MYL5211OO007
31/12/2024,High Growth,Listed Equity,,Sunwoda Electronic Co Ltd,856.985689,4230.569895,0.00000114,,,CNE100001260
31/12/2024,High Growth,Listed Equity,,SUPCON Technology Co Ltd,232.053251,2550.395569,0.00000069,,,CNE100005D92
31/12/2024,High Growth,Listed Equity,,Super Micro Computer Inc,4004.663989,197144.7285,0.00005334,,,US86800U3023
31/12/2024,High Growth,Listed Equity,,Super Retail Group Ltd,85388.52295,1296197.778,0.0003507,,,AU000000SUL0
31/12/2024,High Growth,Listed Equity,,Supply Network Ltd,1104.863807,36460.50564,0.00000986,,,AU000000SNL5
31/12/2024,High Growth,Listed Equity,,Supreme Industries Ltd,227.896614,20209.10194,0.00000547,,,INE195A01028
31/12/2024,High Growth,Listed Equity,,Suzano SA,49213.31954,794871.9917,0.00021506,,,BRSUZBACNOR0
31/12/2024,High Growth,Listed Equity,,Suzhou Dongshan Precision Manufacturing Co Ltd,292.504098,1889.907462,0.00000051,,,CNE100000N79
31/12/2024,High Growth,Listed Equity,,Suzhou Maxwell Technologies Co Ltd,33.868896,788.017842,0.00000021,,,CNE100003FS0
31/12/2024,High Growth,Listed Equity,,Suzlon Energy Ltd,35565.98375,41747.00279,0.0000113,,,INE040H01021
31/12/2024,High Growth,Listed Equity,,Suzuki Motor Corp,14816.34087,272556.1339,0.00007374,,,JP3397200001
31/12/2024,High Growth,Listed Equity,,Svenska Cellulosa AB SCA,1402.98001,28803.44493,0.00000779,,,SE0000112724
31/12/2024,High Growth,Listed Equity,,Svenska Handelsbanken AB,6738.53438,112487.1093,0.00003043,,,SE0007100599
31/12/2024,High Growth,Listed Equity,,Swatch Group AG/The,209.546369,61619.75173,0.00001667,,,CH0012255151
31/12/2024,High Growth,Listed Equity,,Swedbank AB,3946.276581,125925.1448,0.00003407,,,SE0000242455
31/12/2024,High Growth,Listed Equity,,Swedish Orphan Biovitrum AB,521.633274,24201.56273,0.00000655,,,SE0000872095
31/12/2024,High Growth,Listed Equity,,Swire Pacific Ltd,1206.058944,17666.35963,0.00000478,,,HK0019000162
31/12/2024,High Growth,Listed Equity,,Swisscom AG,310.369242,279058.7907,0.0000755,,,CH0008742519
31/12/2024,High Growth,Listed Equity,,Swiss Life Holding AG,124.198421,154853.753,0.0000419,,,CH0014852781
31/12/2024,High Growth,Listed Equity,,Swiss Prime Site AG,888.202941,156395.7734,0.00004231,,,CH0008038389
31/12/2024,High Growth,Listed Equity,,Swiss Re AG,1840.945412,430457.8255,0.00011646,,,CH0126881561
31/12/2024,High Growth,Listed Equity,,Syensqo SA,172.594717,20367.61051,0.00000551,,,BE0974464977
31/12/2024,High Growth,Listed Equity,,Symbotic Inc,8882.953952,340167.7109,0.00009204,,,US87151X1019
31/12/2024,High Growth,Listed Equity,,Symrise AG,768.541978,131941.24,0.0000357,,,DE000SYM9999
31/12/2024,High Growth,Listed Equity,,Synchrony Financial,12748.00523,1338319.211,0.0003621,,,US87165B1035
31/12/2024,High Growth,Listed Equity,,Synnex Technology International Corp,34017.88559,118652.2582,0.0000321,,,TW0002347002
31/12/2024,High Growth,Listed Equity,,Synopsys Inc,3240.017241,2539893.028,0.00068719,,,US8716071076
31/12/2024,High Growth,Listed Equity,,Sysco Corp,3671.130359,453354.8046,0.00012266,,,US8718291078
31/12/2024,High Growth,Listed Equity,,Sysmex Corp,3176.784707,95216.39466,0.00002576,,,JP3351100007
31/12/2024,High Growth,Listed Equity,,Tabcorp Holdings Ltd,681305.4314,384937.569,0.00010415,,,AU000000TAH8
31/12/2024,High Growth,Listed Equity,,Taisei Corp,1041.829928,71082.29927,0.00001923,,,JP3443600006
31/12/2024,High Growth,Listed Equity,,Taishin Financial Holding Co Ltd,43832.9193,37573.79654,0.00001017,,,TW0002887007
31/12/2024,High Growth,Listed Equity,,Taiwan Business Bank,25780.07956,18860.19312,0.0000051,,,TW0002834009
31/12/2024,High Growth,Listed Equity,,Taiwan Cooperative Financial Holding Co Ltd,39923.67901,47793.87688,0.00001293,,,TW0005880009
31/12/2024,High Growth,Listed Equity,,Taiwan High Speed Rail Corp,7389.577201,10120.44985,0.00000274,,,TW0002633005
31/12/2024,High Growth,Listed Equity,,Taiwan Mobile Co Ltd,20318.99631,113614.4437,0.00003074,,,TW0003045001
31/12/2024,High Growth,Listed Equity,,Taiwan Semiconductor Manufacturing Co Ltd,250702.9694,13277104.57,0.00359225,,,TW0002330008
31/12/2024,High Growth,Listed Equity,,Taiwan Semiconductor Manufacturing Co Ltd,45033.73612,14364390.77,0.00388643,,,US8740391003
31/12/2024,High Growth,Listed Equity,,Takeda Pharmaceutical Co Ltd,14077.50632,604878.1083,0.00016366,,,JP3463000004
31/12/2024,High Growth,Listed Equity,,Take-Two Interactive Software Inc,989.841472,294290.5891,0.00007962,,,US8740541094
31/12/2024,High Growth,Listed Equity,,Talaat Moustafa Group,3412.701754,6072.537988,0.00000164,,,EGS691S1C011
31/12/2024,High Growth,Listed Equity,,Talanx AG,594.561643,81688.03886,0.0000221,,,DE000TLX1005
31/12/2024,High Growth,Listed Equity,,TAL Education Group,1692.777661,27395.02907,0.00000741,,,US8740801043
31/12/2024,High Growth,Listed Equity,,Targa Resources Corp,2335.335856,673273.7625,0.00018216,,,US87612G1013
31/12/2024,High Growth,Listed Equity,,Target Corp,3466.709372,756892.147,0.00020478,,,US87612E1064
31/12/2024,High Growth,Listed Equity,,Tata Communications Ltd,410.891282,13203.95518,0.00000357,,,INE151A01013
31/12/2024,High Growth,Listed Equity,,Tata Consultancy Services Ltd,13648.0022,1054295.236,0.00028525,,,INE467B01029
31/12/2024,High Growth,Listed Equity,,Tata Consumer Products Ltd,2171.612,37473.25159,0.00001014,,,INE192A01025
31/12/2024,High Growth,Listed Equity,,Tata Elxsi Ltd,128.496537,16475.56835,0.00000446,,,INE670A01012
31/12/2024,High Growth,Listed Equity,,Tata Motors Ltd,7588.993152,105965.4702,0.00002867,,,INE155A01022
31/12/2024,High Growth,Listed Equity,,Tata Steel Ltd,27510.36959,71646.22306,0.00001938,,,INE081A01020
31/12/2024,High Growth,Listed Equity,,Taylor Wimpey PLC,45434.18876,112213.5896,0.00003036,,,GB0008782301
31/12/2024,High Growth,Listed Equity,,TCC Group Holdings Co Ltd,25334.54964,39564.70053,0.0000107,,,TW0001101004
31/12/2024,High Growth,Listed Equity,,TC Energy Corp,2955.562636,222348.7821,0.00006016,,,CA87807B1076
31/12/2024,High Growth,Listed Equity,,TCL Technology Group Corp,6695.264843,7451.805138,0.00000202,,,CNE000001GL8
31/12/2024,High Growth,Listed Equity,,TCL Zhonghuan Renewable Energy Technology Co Ltd,1121.265707,2200.685368,0.0000006,,,CNE1000000B8
31/12/2024,High Growth,Listed Equity,,T&D Holdings Inc,2766.210415,82597.71994,0.00002235,,,JP3539220008
31/12/2024,High Growth,Listed Equity,,TDK Corp,6297.166757,134122.5192,0.00003629,,,JP3538800008
31/12/2024,High Growth,Listed Equity,,Tech Mahindra Ltd,2010.067632,64699.52221,0.00001751,,,INE669C01036
31/12/2024,High Growth,Listed Equity,,Technology One Ltd,174119.0993,5451668.998,0.001475,,,AU000000TNE8
31/12/2024,High Growth,Listed Equity,,Techtronic Industries Co Ltd,5234.809372,111563.5383,0.00003018,,,HK0669013440
31/12/2024,High Growth,Listed Equity,,Teck Resources Ltd,1547.091335,101255.8459,0.0000274,,,CA8787422044
31/12/2024,High Growth,Listed Equity,,TE Connectivity PLC,5683.204928,1312327.883,0.00035506,,,IE000IVNQZ81
31/12/2024,High Growth,Listed Equity,,Tele2 AB,2269.290118,36239.53932,0.0000098,,,SE0005190238
31/12/2024,High Growth,Listed Equity,,Telecom Italia SpA/Milano,43674.88768,18012.70268,0.00000487,,,IT0003497168
31/12/2024,High Growth,Listed Equity,,Teledyne Technologies Inc,574.802829,430886.2751,0.00011658,,,US8793601050
31/12/2024,High Growth,Listed Equity,,Teleflex Inc,315.626677,90729.60694,0.00002455,,,US8793691069
31/12/2024,High Growth,Listed Equity,,Telefonaktiebolaget LM Ericsson,92941.80263,1221083.491,0.00033038,,,SE0000108656
31/12/2024,High Growth,Listed Equity,,Telefonica Brasil SA,1572.799664,19231.24535,0.0000052,,,BRVIVTACNOR0
31/12/2024,High Growth,Listed Equity,,Telefonica Brasil SA,26800.03348,326803.2833,0.00008842,,,US87936R2058
31/12/2024,High Growth,Listed Equity,,Telefonica SA,54921.80421,361629.8105,0.00009784,,,ES0178430E18
31/12/2024,High Growth,Listed Equity,,Telekom Malaysia Bhd,3443.33771,8270.885889,0.00000224,,,MYL4863OO006
31/12/2024,High Growth,Listed Equity,,Telenor ASA,3175.117257,57299.17849,0.0000155,,,NO0010063308
31/12/2024,High Growth,Listed Equity,,Teleperformance SE,1024.463195,142415.0577,0.00003853,,,FR0000051807
31/12/2024,High Growth,Listed Equity,,Telia Co AB,14492.9323,64974.2455,0.00001758,,,SE0000667925
31/12/2024,High Growth,Listed Equity,,Telix Pharmaceuticals Ltd,216410.8069,5325869.959,0.00144097,,,AU000000TLX2
31/12/2024,High Growth,Listed Equity,,Telkom Indonesia Persero Tbk PT,15276.17475,405867.8422,0.00010981,,,US7156841063
31/12/2024,High Growth,Listed Equity,,Telkom Indonesia Persero Tbk PT,182784.2711,49707.4084,0.00001345,,,ID1000129000
31/12/2024,High Growth,Listed Equity,,Telstra Group Ltd,4781354.296,19173230.73,0.00518751,,,AU000000TLS2
31/12/2024,High Growth,Listed Equity,,TELUS Corp,4249.896618,93019.67446,0.00002517,,,CA87971M9969
31/12/2024,High Growth,Listed Equity,,TELUS Corp,51.937545,1136.783535,0.00000031,,,CA87971M1032
31/12/2024,High Growth,Listed Equity,,Temenos AG,760.059936,86828.38642,0.00002349,,,CH0012453913
31/12/2024,High Growth,Listed Equity,,Temple & Webster Group Ltd,152752.5041,2001057.803,0.00054141,,,AU000000TPW5
31/12/2024,High Growth,Listed Equity,,Tenaga Nasional Bhd,10581.46402,57101.44809,0.00001545,,,MYL5347OO009
31/12/2024,High Growth,Listed Equity,,Tenaris SA,3533.515631,106787.1963,0.00002889,,,LU2598331598
31/12/2024,High Growth,Listed Equity,,Tencent Holdings Ltd,81702.85672,7083874.187,0.00191661,,,KYG875721634
31/12/2024,High Growth,Listed Equity,,Tencent Music Entertainment Group,2670.71636,48958.46039,0.00001325,,,US88034P1093
31/12/2024,High Growth,Listed Equity,,Teradyne Inc,1465.791459,298106.2112,0.00008066,,,US8807701029
31/12/2024,High Growth,Listed Equity,,Terna - Rete Elettrica Nazionale,10197.90885,129963.1145,0.00003516,,,IT0003242622
31/12/2024,High Growth,Listed Equity,,Ternium SA,4435.291414,208315.068,0.00005636,,,US8808901081
31/12/2024,High Growth,Listed Equity,,Terumo Corp,6887.317966,216729.1307,0.00005864,,,JP3546800008
31/12/2024,High Growth,Listed Equity,,Tesco PLC,304601.5424,2269242.089,0.00061397,,,GB00BLGZ9862
31/12/2024,High Growth,Listed Equity,,Tesla Inc,21280.12086,13879938.64,0.00375536,,,US88160R1014
31/12/2024,High Growth,Listed Equity,,Tetra Tech Inc,6790.947807,436972.2369,0.00011823,,,US88162G1031
31/12/2024,High Growth,Listed Equity,,Teva Pharmaceutical Industries Ltd,6410.278251,228187.891,0.00006174,,,US8816242098
31/12/2024,High Growth,Listed Equity,,Texas Instruments Inc,7483.378738,2266346.357,0.00061318,,,US8825081040
31/12/2024,High Growth,Listed Equity,,Texas Pacific Land Corp,482.627992,862096.8332,0.00023325,,,US88262P1021
31/12/2024,High Growth,Listed Equity,,Textron Inc,3419.796226,422482.78,0.00011431,,,US8832031012
31/12/2024,High Growth,Listed Equity,,TFI International Inc,228.124774,49761.75971,0.00001346,,,CA87241L1094
31/12/2024,High Growth,Listed Equity,,Thai Oil PCL,4611.763288,6171.613744,0.00000167,,,TH0796010R11
31/12/2024,High Growth,Listed Equity,,Thales SA,6246.534819,1448481.835,0.0003919,,,FR0000121329
31/12/2024,High Growth,Listed Equity,,The Campbell's Company,953.351771,64485.78229,0.00001745,,,US1344291091
31/12/2024,High Growth,Listed Equity,,Thermax Ltd,151.794232,11568.31794,0.00000313,,,INE152A01029
31/12/2024,High Growth,Listed Equity,,Thermo Fisher Scientific Inc,2497.458235,2098445.769,0.00056776,,,US8835561023
31/12/2024,High Growth,Listed Equity,,Thomson Reuters Corp,1323.415996,343047.6318,0.00009281,,,CA8849038085
31/12/2024,High Growth,Listed Equity,,Tianqi Lithium Corp,263.51027,1924.142757,0.00000052,,,CNE100000T32
31/12/2024,High Growth,Listed Equity,,Tianshui Huatian Technology Co Ltd,502.901782,1291.936203,0.00000035,,,CNE100000825
31/12/2024,High Growth,Listed Equity,,TIM SA/Brazil,3178.698476,12033.29374,0.00000326,,,BRTIMSACNOR5
31/12/2024,High Growth,Listed Equity,,TIM SA/Brazil,5607.433614,106506.3704,0.00002882,,,US88706T1088
31/12/2024,High Growth,Listed Equity,,Tingyi Cayman Islands Holding Corp,242658.5239,510591.5304,0.00013815,,,KYG8878S1030
31/12/2024,High Growth,Listed Equity,,TIS Inc,1842.420619,70757.72352,0.00001914,,,JP3104890003
31/12/2024,High Growth,Listed Equity,,Titan Co Ltd,27952.71998,1715491.729,0.00046414,,,INE280A01028
31/12/2024,High Growth,Listed Equity,,TJX Cos Inc/The,13973.73682,2726588.298,0.00073771,,,US8725401090
31/12/2024,High Growth,Listed Equity,,TMBThanachart Bank PCL,88792.95438,7823.566044,0.00000212,,,TH0068010R15
31/12/2024,High Growth,Listed Equity,,T-Mobile US Inc,3578.697425,1275823.117,0.00034519,,,US8725901040
31/12/2024,High Growth,Listed Equity,,TMX Group Ltd,658.610764,32750.73486,0.00000886,,,CA87262K1057
31/12/2024,High Growth,Listed Equity,,Toast Inc,6985.048855,411217.0405,0.00011126,,,US8887871080
31/12/2024,High Growth,Listed Equity,,Toho Co Ltd/Tokyo,287.401253,18176.41049,0.00000492,,,JP3598600009
31/12/2024,High Growth,Listed Equity,,Tokio Marine Holdings Inc,17811.67328,1048503.05,0.00028368,,,JP3910660004
31/12/2024,High Growth,Listed Equity,,Tokyo Electric Power Co Holdings Inc,8247.392294,40259.85744,0.00001089,,,JP3585800000
31/12/2024,High Growth,Listed Equity,,Tokyo Electron Ltd,2525.012199,627583.5353,0.0001698,,,JP3571400005
31/12/2024,High Growth,Listed Equity,,Tokyo Gas Co Ltd,1257.380482,56469.00313,0.00001528,,,JP3573000001
31/12/2024,High Growth,Listed Equity,,Tokyu Corp,4054.411977,70333.50941,0.00001903,,,JP3574200006
31/12/2024,High Growth,Listed Equity,,Tongcheng Travel Holdings Ltd,5357.443471,20273.39691,0.00000549,,,KYG8918W1069
31/12/2024,High Growth,Listed Equity,,Tongkun Group Co Ltd,361.422168,943.67518,0.00000026,,,CNE1000012X7
31/12/2024,High Growth,Listed Equity,,Tongling Nonferrous Metals Group Co Ltd,1058.659567,756.631639,0.0000002,,,CNE000000529
31/12/2024,High Growth,Listed Equity,,Tongwei Co Ltd,1014.52737,4963.388622,0.00000134,,,CNE000001GS3
31/12/2024,High Growth,Listed Equity,,TopBuild Corp,569.150925,286197.9307,0.00007743,,,US89055F1030
31/12/2024,High Growth,Listed Equity,,TOPPAN Holdings Inc,564.538176,24419.35642,0.00000661,,,JP3629000005
31/12/2024,High Growth,Listed Equity,,Toray Industries Inc,2771.369226,28523.7953,0.00000772,,,JP3621000003
31/12/2024,High Growth,Listed Equity,,Toro Co/The,1037.770281,134257.2871,0.00003632,,,US8910921084
31/12/2024,High Growth,Listed Equity,,Toromont Industries Ltd,344.214433,43928.35243,0.00001189,,,CA8911021050
31/12/2024,High Growth,Listed Equity,,Toronto-Dominion Bank/The,7621.67758,655038.6039,0.00017723,,,CA8911605092
31/12/2024,High Growth,Listed Equity,,Torrent Pharmaceuticals Ltd,380.922441,24145.86481,0.00000653,,,INE685A01028
31/12/2024,High Growth,Listed Equity,,Torrent Power Ltd,612.975692,17183.35334,0.00000465,,,INE813H01021
31/12/2024,High Growth,Listed Equity,,TotalEnergies SE,29552.34497,2637807.9,0.00071369,,,FR0000120271
31/12/2024,High Growth,Listed Equity,,TOTO Ltd,728.716338,28495.42467,0.00000771,,,JP3596200000
31/12/2024,High Growth,Listed Equity,,TOTVS SA,1968.142044,13764.06922,0.00000372,,,BRTOTSACNOR8
31/12/2024,High Growth,Listed Equity,,Tourmaline Oil Corp,1439.828956,107559.2472,0.0000291,,,CA89156V1067
31/12/2024,High Growth,Listed Equity,,Toyota Industries Corp,343.855071,45461.85898,0.0000123,,,JP3634600005
31/12/2024,High Growth,Listed Equity,,Toyota Motor Corp,50130.04505,1620760.269,0.00043851,,,JP3633400001
31/12/2024,High Growth,Listed Equity,,Toyota Tsusho Corp,3310.247508,96205.93014,0.00002603,,,JP3635000007
31/12/2024,High Growth,Listed Equity,,TPG Telecom Ltd,238290.6679,1069925.099,0.00028948,,,AU0000090128
31/12/2024,High Growth,Listed Equity,,Tractor Supply Co,4308.180681,369203.0474,0.00009989,,,US8923561067
31/12/2024,High Growth,Listed Equity,,Trade Desk Inc/The,13998.85829,2657329.912,0.00071897,,,US88339J1051
31/12/2024,High Growth,Listed Equity,,Tradeweb Markets Inc,2475.864841,523524.5496,0.00014164,,,US8926721064
31/12/2024,High Growth,Listed Equity,,Trane Technologies PLC,3687.630025,2199832.269,0.00059519,,,IE00BK9ZQ967
31/12/2024,High Growth,Listed Equity,,TransDigm Group Inc,469.899882,961793.9478,0.00026022,,,US8936411003
31/12/2024,High Growth,Listed Equity,,TransUnion,1358.89349,203477.3727,0.00005505,,,US89400J1079
31/12/2024,High Growth,Listed Equity,,Travelers Cos Inc/The,3406.088792,1325192.165,0.00035854,,,US89417E1091
31/12/2024,High Growth,Listed Equity,,TravelSky Technology Ltd,3489.522567,7545.654308,0.00000204,,,CNE1000004J3
31/12/2024,High Growth,Listed Equity,,Treasury Wine Estates Ltd,332886.7349,3771606.706,0.00102045,,,AU000000TWE9
31/12/2024,High Growth,Listed Equity,,Trelleborg AB,677.394489,37488.10367,0.00001014,,,SE0000114837
31/12/2024,High Growth,Listed Equity,,Trend Micro Inc/Japan,4541.096726,399808.0077,0.00010817,,,JP3637300009
31/12/2024,High Growth,Listed Equity,,Trent Ltd,680.149002,91400.55092,0.00002473,,,INE849A01020
31/12/2024,High Growth,Listed Equity,,Trimble Inc,1841.108132,210114.9978,0.00005685,,,US8962391004
31/12/2024,High Growth,Listed Equity,,Trina Solar Co Ltd,478.629073,2044.005804,0.00000055,,,CNE100003ZR0
31/12/2024,High Growth,Listed Equity,,Trip.com Group Ltd,16212.53619,1797872.462,0.00048643,,,US89677Q1076
31/12/2024,High Growth,Listed Equity,,Trip.com Group Ltd,2247.970964,252395.7279,0.00006829,,,KYG9066F1019
31/12/2024,High Growth,Listed Equity,,T Rowe Price Group Inc,2452.845356,448021.128,0.00012122,,,US74144T1088
31/12/2024,High Growth,Listed Equity,,True Corp PCL,38888.5224,20448.3236,0.00000553,,,THB231010R11
31/12/2024,High Growth,Listed Equity,,Truist Financial Corp,5086.02737,356346.3899,0.00009641,,,US89832Q1094
31/12/2024,High Growth,Listed Equity,,Tryg A/S,13598.21147,462029.1945,0.00012501,,,DK0060636678
31/12/2024,High Growth,Listed Equity,,Tsingtao Brewery Co Ltd,2360.559384,27877.9482,0.00000754,,,CNE1000004K1
31/12/2024,High Growth,Listed Equity,,Tsingtao Brewery Co Ltd,76.974763,1378.256215,0.00000037,,,CNE0000009Y3
31/12/2024,High Growth,Listed Equity,,Tube Investments of India Ltd,398.472687,26883.56718,0.00000727,,,INE974X01010
31/12/2024,High Growth,Listed Equity,,Turkcell Iletisim Hizmetleri AS,4447.755727,18852.74094,0.0000051,,,TRATCELL91M1
31/12/2024,High Growth,Listed Equity,,Turk Hava Yollari AO,1958.905073,25142.31748,0.0000068,,,TRATHYAO91M5
31/12/2024,High Growth,Listed Equity,,Turkiye Is Bankasi AS,32826.29801,20301.40854,0.00000549,,,TRAISCTR91N2
31/12/2024,High Growth,Listed Equity,,Turkiye Petrol Rafinerileri AS,3541.300924,22952.54406,0.00000621,,,TRATUPRS91E8
31/12/2024,High Growth,Listed Equity,,Turkiye Sise ve Cam Fabrikalari AS,5171.421128,9807.376558,0.00000265,,,TRASISEW91Q3
31/12/2024,High Growth,Listed Equity,,TVS Motor Co Ltd,891.162484,39819.03695,0.00001077,,,INE494B01023
31/12/2024,High Growth,Listed Equity,,Twilio Inc,3556.319577,620797.9003,0.00016796,,,US90138F1021
31/12/2024,High Growth,Listed Equity,,Tyler Technologies Inc,607.350339,565650.4882,0.00015304,,,US9022521051
31/12/2024,High Growth,Listed Equity,,Tyro Payments Ltd,83144.57343,67762.82763,0.00001833,,,AU0000066508
31/12/2024,High Growth,Listed Equity,,Tyson Foods Inc,1323.997078,122830.319,0.00003323,,,US9024941034
31/12/2024,High Growth,Listed Equity,,Uber Technologies Inc,12887.90327,1255589.639,0.00033971,,,US90353T1007
31/12/2024,High Growth,Listed Equity,,Ubisoft Entertainment SA,4188.515354,92117.02,0.00002492,,,FR0000054470
31/12/2024,High Growth,Listed Equity,,UBS Group AG,44345.38885,2191564.205,0.00059295,,,CH0244767585
31/12/2024,High Growth,Listed Equity,,UCB SA,1605.995989,516240.2396,0.00013967,,,BE0003739530
31/12/2024,High Growth,Listed Equity,,U-Haul Holding Co,822.840688,85121.45016,0.00002303,,,US0235865062
31/12/2024,High Growth,Listed Equity,,UL Solutions Inc,4311.300304,347327.2375,0.00009397,,,US9037311076
31/12/2024,High Growth,Listed Equity,,Ulta Beauty Inc,479.956404,337151.6426,0.00009122,,,US90384S3031
31/12/2024,High Growth,Listed Equity,,Ultrapar Participacoes SA,2719.467043,11290.18144,0.00000305,,,BRUGPAACNOR8
31/12/2024,High Growth,Listed Equity,,UltraTech Cement Ltd,3074.831866,662810.4729,0.00017933,,,INE481G01011
31/12/2024,High Growth,Listed Equity,,Unicharm Corp,3926.106727,52553.519,0.00001422,,,JP3951600000
31/12/2024,High Growth,Listed Equity,,UniCredit SpA,31324.37895,2018269.378,0.00054606,,,IT0005239360
31/12/2024,High Growth,Listed Equity,,Unigroup Guoxin Microelectronics Co Ltd,280.136819,3990.060197,0.00000108,,,CNE000001M14
31/12/2024,High Growth,Listed Equity,,Unilever Indonesia Tbk PT,105457.8357,19948.17752,0.0000054,,,ID1000095706
31/12/2024,High Growth,Listed Equity,,Unilever PLC,47344.35593,4354383.949,0.00117812,,,GB00B10RZP78
31/12/2024,High Growth,Listed Equity,,Unimicron Technology Corp,5131.650834,35646.06932,0.00000964,,,TW0003037008
31/12/2024,High Growth,Listed Equity,,Union Bank of India Ltd,5426.002326,12321.36153,0.00000333,,,INE692A01016
31/12/2024,High Growth,Listed Equity,,Union Pacific Corp,2808.528674,1034413.113,0.00027987,,,US9078181081
31/12/2024,High Growth,Listed Equity,,Uni-President Enterprises Corp,17858.1449,71173.82381,0.00001926,,,TW0001216000
31/12/2024,High Growth,Listed Equity,,Unisplendour Corp Ltd,643.509015,3962.721841,0.00000107,,,CNE0000010T1
31/12/2024,High Growth,Listed Equity,,United Airlines Holdings Inc,14731.23274,2310268.43,0.00062507,,,US9100471096
31/12/2024,High Growth,Listed Equity,,UnitedHealth Group Inc,13985.13197,11426179.21,0.00309147,,,US91324P1021
31/12/2024,High Growth,Listed Equity,,United Microelectronics Corp,140487.9181,297952.8652,0.00008061,,,TW0002303005
31/12/2024,High Growth,Listed Equity,,United Overseas Bank Ltd,50160.17263,2157497.021,0.00058373,,,SG1M31001969
31/12/2024,High Growth,Listed Equity,,United Parcel Service Inc,4238.502027,863240.0958,0.00023356,,,US9113121068
31/12/2024,High Growth,Listed Equity,,United Rentals Inc,519.834928,591443.9417,0.00016002,,,US9113631090
31/12/2024,High Growth,Listed Equity,,United Spirits Ltd,1091.502132,33470.22782,0.00000906,,,INE854D01024
31/12/2024,High Growth,Listed Equity,,United Therapeutics Corp,488.506582,278389.1831,0.00007532,,,US91307C1027
31/12/2024,High Growth,Listed Equity,,United Utilities Group PLC,8665.213165,184304.3317,0.00004987,,,GB00B39J2M42
31/12/2024,High Growth,Listed Equity,,Universal Health Services Inc,1161.997354,336728.685,0.00009111,,,US9139031002
31/12/2024,High Growth,Listed Equity,,Universal Music Group NV,3183.32862,131608.5044,0.00003561,,,NL0015000IY2
31/12/2024,High Growth,Listed Equity,,Universal Robina Corp,2378.520162,5246.528996,0.00000142,,,PHY9297P1004
31/12/2024,High Growth,Listed Equity,,Universal Store Holdings Ltd,8467.428334,72650.5351,0.00001966,,,AU0000113565
