Asset_Class,Management_Type,Name,Dollar_Value,Weighting_Percentage,Security_Identifier,Currency,Listing_Status,Super_Fund,Option_Name,Weighting_Percentage_Clean,Domain,Parsed_Name,Sector,Description
Equity,-,"Electronic Arts, Inc.",442450.0,0.16,EA US,-,Listed,Rest,Sustainable Growth,0.160746784692821,ea.com,Electronic Arts,,
Equity,-,Evolution Mining Ltd.,440226.0,0.16,EVN AU,-,Listed,Rest,Sustainable Growth,0.1599387818695487,evolutionmining.com.au,Evolution Mining,,
Equity,-,Deere & Co.,438213.0,0.16,DE US,-,Listed,Rest,Sustainable Growth,0.1592074375875131,deere.com,Deere,,
Equity,-,"Hilton Worldwide Holdings, Inc.",434326.0,0.15,HLT US,-,Listed,Rest,Sustainable Growth,0.1577952491998964,hilton.com,Hilton,,
Equity,-,Abb Ltd.,433392.0,0.15,ABBN SW,-,Listed,Rest,Sustainable Growth,0.1574559170789718,abb.com,ABB,,
Equity,-,West African Resources Ltd.,430754.0,0.15,WAF AU,-,Listed,Rest,Sustainable Growth,0.1564975036582019,westafricanresources.com,West African Resources,,
Equity,-,Compass Group Plc,428279.0,0.15,CPG LN,-,Listed,Rest,Sustainable Growth,0.1555983098688138,compass-group.com,Compass Group,,
Equity,-,Amp Ltd.,427722.0,0.15,AMP AU,-,Listed,Rest,Sustainable Growth,0.1553959458523738,amp.com.au,AMP,,
Equity,-,Kla Corp.,426949.0,0.15,KLAC US,-,Listed,Rest,Sustainable Growth,0.1551151067415871,kla.com,KLA,,
Equity,-,"Chipotle Mexican Grill, Inc.",424933.0,0.15,CMG US,-,Listed,Rest,Sustainable Growth,0.1543826725276856,chipotle.com,Chipotle Mexican Grill,,
Equity,-,Vulcan Energy Resources Ltd.,419173.0,0.15,VUL AU,-,Listed,Rest,Sustainable Growth,0.1522900033451099,v-er.com,Vulcan Energy Resources,,
Equity,-,Sap Se,415156.0,0.15,SAP GR,-,Listed,Rest,Sustainable Growth,0.1508305845766364,sap.com,SAP,,
Equity,-,"Snowflake, Inc.",413389.0,0.15,SNOW US,-,Listed,Rest,Sustainable Growth,0.1501886147076067,snowflake.com,Snowflake,,
Equity,-,Helia Group Ltd.,413282.0,0.15,HLI AU,-,Listed,Rest,Sustainable Growth,0.1501497404710554,helia.com.au,Helia Group,,
Equity,-,"Merck & Co., Inc.",413194.0,0.15,MRK US,-,Listed,Rest,Sustainable Growth,0.1501177691363216,merck.com,Merck,,
Equity,-,Thomson Reuters Corp.,412654.0,0.15,TRI CN,-,Listed,Rest,Sustainable Growth,0.1499215814004551,thomsonreuters.com,Thomson Reuters,,
Equity,-,Imdex Ltd.,406685.0,0.14,IMD AU,-,Listed,Rest,Sustainable Growth,0.1477529802978865,imdexlimited.com,Imdex,,
Equity,-,"Tokio Marine Holdings, Inc.",406317.0,0.14,8766 JP,-,Listed,Rest,Sustainable Growth,0.1476192819889998,tokiomarinehd.com,Tokio Marine,,
Equity,-,"Gilead Sciences, Inc.",403507.0,0.14,GILD US,-,Listed,Rest,Sustainable Growth,0.1465983791412501,gilead.com,Gilead Sciences,,
Equity,-,"Ccl Industries, Inc.",399662.0,0.14,CCLB CN,-,Listed,Rest,Sustainable Growth,0.1452014497997564,cclind.com,CCL Industries,,
Equity,-,Ventia Services Group Pty. Ltd.,398344.0,0.14,VNT AU,-,Listed,Rest,Sustainable Growth,0.1447226063999934,ventia.com,Ventia Services Group,,
Equity,-,"Akamai Technologies, Inc.",397945.0,0.14,AKAM US,-,Listed,Rest,Sustainable Growth,0.1445776454618254,akamai.com,Akamai,,
Equity,-,Caixabank Sa,395086.0,0.14,CABK SM,-,Listed,Rest,Sustainable Growth,0.143538940393599,caixabank.com,CaixaBank,,
Equity,-,Mitsubishi Heavy Industries Ltd.,391544.0,0.14,7011 JP,-,Listed,Rest,Sustainable Growth,0.1422520941705637,mhi.com,Mitsubishi Heavy Industries,,
Equity,-,Moody'S Corp.,389191.0,0.14,MCO US,-,Listed,Rest,Sustainable Growth,0.1413972242770566,moodys.com,Moody's,,
Equity,-,"Cadence Design Systems, Inc.",381095.0,0.13,CDNS US,-,Listed,Rest,Sustainable Growth,0.1384558614815473,cadence.com,Cadence Design Systems,,
Equity,-,Sanofi,380851.0,0.13,SAN FP,-,Listed,Rest,Sustainable Growth,0.1383672136897854,sanofi.com,Sanofi,,
Equity,-,Dnb Bank Asa,372834.0,0.13,DNB NO,-,Listed,Rest,Sustainable Growth,0.1354545524334122,dnb.no,DNB Bank,,
Equity,-,Scout24 Se,370505.0,0.13,G24 GR,-,Listed,Rest,Sustainable Growth,0.1346084019948325,scout24.com,Scout24,,
Equity,-,"United Rentals, Inc.",368650.0,0.13,URI US,-,Listed,Rest,Sustainable Growth,0.1339344607910689,unitedrentals.com,United Rentals,,
Equity,-,"Corning, Inc.",368117.0,0.13,GLW US,-,Listed,Rest,Sustainable Growth,0.1337408162295563,corning.com,Corning,,
Equity,-,"Metro, Inc.",367138.0,0.13,MRU CN,-,Listed,Rest,Sustainable Growth,0.1333851351306428,metro.ca,Metro,,
Equity,-,"Steel Dynamics, Inc.",365400.0,0.13,STLD US,-,Listed,Rest,Sustainable Growth,0.1327537012696503,steeldynamics.com,Steel Dynamics,,
Equity,-,Mtu Aero Engines Ag,359546.0,0.13,MTX GR,-,Listed,Rest,Sustainable Growth,0.1306268808886089,mtu.de,MTU Aero Engines,,
Equity,-,Nippon Telegraph & Telephone Corp.,359424.0,0.13,9432 JP,-,Listed,Rest,Sustainable Growth,0.130582556992728,group.ntt,NTT,,
Equity,-,Nutrien Ltd.,354761.0,0.13,NTR CN,-,Listed,Rest,Sustainable Growth,0.1288884395624587,nutrien.com,Nutrien,,
Equity,-,Eaton Corp. Plc,354664.0,0.13,ETN US,-,Listed,Rest,Sustainable Growth,0.1288531984321272,eaton.com,Eaton,,
Equity,-,"Netapp, Inc.",352016.0,0.12,NTAP US,-,Listed,Rest,Sustainable Growth,0.1278911519051375,netapp.com,NetApp,,
Equity,-,Intesa Sanpaolo Spa,351928.0,0.12,ISP IM,-,Listed,Rest,Sustainable Growth,0.1278591805704037,intesasanpaolo.com,Intesa Sanpaolo,,
Equity,-,Lam Research Corp.,350145.0,0.12,LRCX US,-,Listed,Rest,Sustainable Growth,0.1272113977314223,lamresearch.com,Lam Research,,
Equity,-,3I Group Plc,349092.0,0.12,III LN,-,Listed,Rest,Sustainable Growth,0.1268288316464827,3igroup.com,3i Group,,
Equity,-,J M Smucker Co.,345619.0,0.12,SJM US,-,Listed,Rest,Sustainable Growth,0.1255670538563637,jmsmucker.com,J.M. Smucker,,
Equity,-,Bank Of Nova Scotia,344885.0,0.12,BNS CN,-,Listed,Rest,Sustainable Growth,0.125300383859834,scotiabank.com,Scotiabank,,
Equity,-,Vinci Sa,343071.0,0.12,DG FP,-,Listed,Rest,Sustainable Growth,0.1246413383915714,vinci.com,Vinci,,
Equity,-,Aia Group Ltd.,341362.0,0.12,1299 HK,-,Listed,Rest,Sustainable Growth,0.1240204405386162,aia.com,AIA Group,,
Equity,-,Amadeus It Group Sa,340984.0,0.12,AMS SM,-,Listed,Rest,Sustainable Growth,0.1238831091235097,amadeus.com,Amadeus,,
Equity,-,"Ametek, Inc.",337866.0,0.12,AME US,-,Listed,Rest,Sustainable Growth,0.1227503066041918,ametek.com,Ametek,,
Equity,-,Cigna Group,337318.0,0.12,CI US,-,Listed,Rest,Sustainable Growth,0.1225512123833495,cigna.com,Cigna,,
Equity,-,Aon Plc,335355.0,0.12,AON US,-,Listed,Rest,Sustainable Growth,0.1218380336324127,aon.com,Aon,,
Equity,-,Takeda Pharmaceutical Co. Ltd.,329737.0,0.12,4502 JP,-,Listed,Rest,Sustainable Growth,0.1197969545581573,takeda.com,Takeda Pharmaceutical,,
Equity,-,"Cummins, Inc.",325015.0,0.11,CMI US,-,Listed,Rest,Sustainable Growth,0.1180814018011916,cummins.com,Cummins,,
Equity,-,Hershey Co.,323714.0,0.11,HSY US,-,Listed,Rest,Sustainable Growth,0.1176087346820021,thehersheycompany.com,Hershey,,
Equity,-,Otis Worldwide Corp.,322038.0,0.11,OTIS US,-,Listed,Rest,Sustainable Growth,0.1169998260795721,otis.com,Otis Worldwide,,
Equity,-,Redox Ltd.,320873.0,0.11,RDX AU,-,Listed,Rest,Sustainable Growth,0.1165765692049713,redox.com,Redox,,
Equity,-,Telenor Asa,320324.0,0.11,TEL NO,-,Listed,Rest,Sustainable Growth,0.116377111673507,telenor.com,Telenor,,
Equity,-,"Paychex, Inc.",320171.0,0.11,PAYX US,-,Listed,Rest,Sustainable Growth,0.1163215251483449,paychex.com,Paychex,,
Equity,-,Mosaic Co.,317825.0,0.11,MOS US,-,Listed,Rest,Sustainable Growth,0.1154691984291916,mosaicco.com,Mosaic,,
Equity,-,George Weston Ltd.,311877.0,0.11,WN CN,-,Listed,Rest,Sustainable Growth,0.1133082268496846,westons.com,George Weston,,
Equity,-,Challenger Ltd.,308783.0,0.11,CGF AU,-,Listed,Rest,Sustainable Growth,0.112184143785294,challenger.com.au,Challenger,,
Equity,-,Swisscom Ag,307429.0,0.11,SCMN SW,-,Listed,Rest,Sustainable Growth,0.1116922212031399,swisscom.ch,Swisscom,,
Equity,-,Orora Ltd.,306155.0,0.11,ORA AU,-,Listed,Rest,Sustainable Growth,0.1112293634707438,ororagroup.com,Orora,,
Equity,-,Nib Holdings Ltd.,305519.0,0.11,NHF AU,-,Listed,Rest,Sustainable Growth,0.1109982979151678,nib.com.au,NIB Holdings,,
Equity,-,"Magna International, Inc.",302840.0,0.11,MG CN,-,Listed,Rest,Sustainable Growth,0.1100249887588968,magna.com,Magna International,,
Equity,-,Recruit Holdings Co. Ltd.,302752.0,0.11,6098 JP,-,Listed,Rest,Sustainable Growth,0.109993017424163,recruit.co.jp,Recruit Holdings,,
Equity,-,Intact Financial Corp.,297991.0,0.11,IFC CN,-,Listed,Rest,Sustainable Growth,0.1082632955529402,intactfc.com,Intact Financial,,
Equity,-,"Vertex Pharmaceuticals, Inc.",296703.0,0.1,VRTX US,-,Listed,Rest,Sustainable Growth,0.1077953514718365,vrtx.com,Vertex Pharmaceuticals,,
Equity,-,"Paccar, Inc.",295101.0,0.1,PCAR US,-,Listed,Rest,Sustainable Growth,0.1072133278554326,paccar.com,PACCAR,,
Equity,-,Sika Ag,294816.0,0.1,SIKA SW,-,Listed,Rest,Sustainable Growth,0.1071097843281698,sika.com,Sika,,
Equity,-,Dover Corp.,294527.0,0.1,DOV US,-,Listed,Rest,Sustainable Growth,0.107004787558419,dovercorporation.com,Dover,,
Equity,-,"Synopsys, Inc.",294106.0,0.1,SNPS US,-,Listed,Rest,Sustainable Growth,0.1068518337865675,synopsys.com,Synopsys,,
Equity,-,Fair Isaac Corp.,293378.0,0.1,FICO US,-,Listed,Rest,Sustainable Growth,0.1065873436537698,fico.com,FICO,,
Equity,-,Haleon Plc,290281.0,0.1,HLN LN,-,Listed,Rest,Sustainable Growth,0.1054621706575133,haleon.com,Haleon,,
Equity,-,"Ebay, Inc.",286405.0,0.1,EBAY US,-,Listed,Rest,Sustainable Growth,0.1040539786867384,ebay.com,eBay,,
Equity,-,"Verisk Analytics, Inc.",286382.0,0.1,VRSK US,-,Listed,Rest,Sustainable Growth,0.1040456225424329,verisk.com,Verisk Analytics,,
Equity,-,G8 Education Ltd.,286076.0,0.1,GEM AU,-,Listed,Rest,Sustainable Growth,0.1039344494921086,g8education.edu.au,G8 Education,,
Equity,-,Singapore Telecommunications Ltd.,286054.0,0.1,ST SP,-,Listed,Rest,Sustainable Growth,0.1039264566584252,singtel.com,Singtel,,
Equity,-,"West Pharmaceutical Services, Inc.",284196.0,0.1,WST US,-,Listed,Rest,Sustainable Growth,0.1032514255227957,westpharma.com,West Pharmaceutical,,
Equity,-,Keyence Corp.,283171.0,0.1,6861 JP,-,Listed,Rest,Sustainable Growth,0.1028790321352713,keyence.com,Keyence,,
Equity,-,Campbell Soup Co.,283073.0,0.1,CPB US,-,Listed,Rest,Sustainable Growth,0.1028434276943178,campbellsoupcompany.com,Campbell Soup,,
Equity,-,Bank Of Montreal,281154.0,0.1,BMO CN,-,Listed,Rest,Sustainable Growth,0.1021462346107479,bmo.com,BMO,,
Equity,-,"Mercadolibre, Inc.",281015.0,0.1,MELI US,-,Listed,Rest,Sustainable Growth,0.1020957344342933,mercadolibre.com,MercadoLibre,,
Equity,-,Clorox Co.,276228.0,0.1,CLX US,-,Listed,Rest,Sustainable Growth,0.1003565664868992,clorox.com,Clorox,,
Equity,-,Nxp Semiconductors Nv,274509.0,0.1,NXPI US,-,Listed,Rest,Sustainable Growth,0.0997320355277242,nxp.com,NXP Semiconductors,,
Equity,-,"Yum! Brands, Inc.",273446.0,0.1,YUM US,-,Listed,Rest,Sustainable Growth,0.0993458363365649,yum.com,Yum! Brands,,
Equity,-,"Uber Technologies, Inc.",271143.0,0.1,UBER US,-,Listed,Rest,Sustainable Growth,0.0985091319741565,uber.com,Uber,,
Equity,-,"Broadridge Financial Solutions, Inc.",270887.0,0.1,BR US,-,Listed,Rest,Sustainable Growth,0.0984161244549309,broadridge.com,Broadridge,,
Equity,-,Boliden Ab,270710.0,0.1,BOL SS,-,Listed,Rest,Sustainable Growth,0.0983518184748414,boliden.com,Boliden,,
Equity,-,Gsk Plc,270629.0,0.1,GSK LN,-,Listed,Rest,Sustainable Growth,0.0983223903144614,gsk.com,GSK,,
Equity,-,Liontown Resources Ltd.,270441.0,0.1,LTR AU,-,Listed,Rest,Sustainable Growth,0.0982540879175301,liontownresources.com.au,Liontown Resources,,
Equity,-,"Trimble, Inc.",270037.0,0.1,TRMB US,-,Listed,Rest,Sustainable Growth,0.0981073104262522,trimble.com,Trimble,,
Equity,-,"Patriot Battery Metals, Inc.",268812.0,0.1,PMT AU,-,Listed,Rest,Sustainable Growth,0.0976622549143329,patriotbatterymetals.com,Patriot Battery Metals,,
Equity,-,Softbank Group Corp.,267296.0,0.09,9984 JP,-,Listed,Rest,Sustainable Growth,0.0971114760114189,softbank.jp,Softbank Group,,
Equity,-,Treasury Wine Estates Ltd.,267005.0,0.09,TWE AU,-,Listed,Rest,Sustainable Growth,0.0970057526204241,tweglobal.com,Treasury Wine Estates,,
Equity,-,Terna - Rete Elettrica Nazionale,266198.0,0.09,TRN IM,-,Listed,Rest,Sustainable Growth,0.0967125609484904,terna.it,Terna,,
Equity,-,Super Retail Group Ltd.,264884.0,0.09,SUL AU,-,Listed,Rest,Sustainable Growth,0.0962351707912153,superretailgroup.com.au,Super Retail Group,,
Equity,-,"Cbre Group, Inc.",264342.0,0.09,CBRE US,-,Listed,Rest,Sustainable Growth,0.0960382564341048,cbre.com,CBRE Group,,
Equity,-,L'Oreal Sa,264224.0,0.09,OR FP,-,Listed,Rest,Sustainable Growth,0.0959953857807118,loreal.com,L'Oréal,,
Equity,-,Bayerische Motoren Werke Ag,264208.0,0.09,BMW3 GR,-,Listed,Rest,Sustainable Growth,0.0959895728107602,bmw.com,BMW,,
Equity,-,Genuine Parts Co.,264031.0,0.09,GPC US,-,Listed,Rest,Sustainable Growth,0.0959252668306706,genpt.com,Genuine Parts,,
Equity,-,"Pinterest, Inc.",262791.0,0.09,PINS US,-,Listed,Rest,Sustainable Growth,0.0954747616594217,pinterest.com,Pinterest,,
Equity,-,Netwealth Group Ltd.,262422.0,0.09,NWL AU,-,Listed,Rest,Sustainable Growth,0.0953407000399129,netwealth.com.au,Netwealth Group,,
Equity,-,"Axon Enterprise, Inc.",261913.0,0.09,AXON US,-,Listed,Rest,Sustainable Growth,0.0951557749333276,axon.com,Axon Enterprise,,
Equity,-,"Micron Technology, Inc.",260201.0,0.09,MU US,-,Listed,Rest,Sustainable Growth,0.0945337871485065,micron.com,Micron Technology,,
Equity,-,Premier Investments Ltd.,259085.0,0.09,PMV AU,-,Listed,Rest,Sustainable Growth,0.0941283324943825,premierinvestments.com.au,Premier Investments,,
Equity,-,"F5, Inc.",255582.0,0.09,FFIV US,-,Listed,Rest,Sustainable Growth,0.0928556553856042,f5.com,F5,,
Equity,-,Givaudan Sa,253129.0,0.09,GIVN SW,-,Listed,Rest,Sustainable Growth,0.0919644544298996,givaudan.com,Givaudan,,
Equity,-,"Take-Two Interactive Software, Inc.",253002.0,0.09,TTWO US,-,Listed,Rest,Sustainable Growth,0.0919183139809088,take2games.com,Take-Two Interactive,,
Equity,-,Stellantis Nv,252578.0,0.09,STLAM IM,-,Listed,Rest,Sustainable Growth,0.0917642702771914,stellantis.com,Stellantis,,
Equity,-,"Blackstone, Inc.",251461.0,0.09,BX US,-,Listed,Rest,Sustainable Growth,0.0913584523124454,blackstone.com,Blackstone,,
Equity,-,"Cae, Inc.",248188.0,0.09,CAE CN,-,Listed,Rest,Sustainable Growth,0.0901693366467213,cae.com,CAE,,
Equity,-,"Sun Life Financial, Inc.",248127.0,0.09,SLF CN,-,Listed,Rest,Sustainable Growth,0.0901471746987808,sunlife.com,Sun Life Financial,,
Equity,-,"Intercontinental Exchange, Inc.",247486.0,0.09,ICE US,-,Listed,Rest,Sustainable Growth,0.0899142925900949,ice.com,Intercontinental Exchange,,
Equity,-,Sun Hung Kai Properties Ltd.,245369.0,0.09,16 HK,-,Listed,Rest,Sustainable Growth,0.0891451640033739,shkp.com,Sun Hung Kai Properties,,
Equity,-,"Iqvia Holdings, Inc.",240858.0,0.09,IQV US,-,Listed,Rest,Sustainable Growth,0.0875062697876449,iqvia.com,IQVIA,,
Equity,-,Schneider Electric Se,240820.0,0.09,SU FP,-,Listed,Rest,Sustainable Growth,0.0874924639840098,se.com,Schneider Electric,,
Equity,-,"Palo Alto Networks, Inc.",238561.0,0.08,PANW US,-,Listed,Rest,Sustainable Growth,0.0866717452889684,paloaltonetworks.com,Palo Alto Networks,,
Equity,-,"Agilent Technologies, Inc.",238106.0,0.08,A US,-,Listed,Rest,Sustainable Growth,0.0865064389559698,agilent.com,Agilent Technologies,,
Equity,-,Fortive Corp.,236735.0,0.08,FTV US,-,Listed,Rest,Sustainable Growth,0.0860083400932421,fortive.com,Fortive,,
Equity,-,"Travelers Cos., Inc.",236203.0,0.08,TRV US,-,Listed,Rest,Sustainable Growth,0.0858150588423514,travelers.com,Travelers,,
Equity,-,Intel Corp.,236057.0,0.08,INTC US,-,Listed,Rest,Sustainable Growth,0.0857620154915431,intel.com,Intel,,
Equity,-,Secom Co. Ltd.,235145.0,0.08,9735 JP,-,Listed,Rest,Sustainable Growth,0.0854306762043019,secom.co.jp,Secom,,
Equity,-,Cdw Corp.,233211.0,0.08,CDW US,-,Listed,Rest,Sustainable Growth,0.0847280334614023,cdw.com,CDW,,
Equity,-,"Juniper Networks, Inc.",230024.0,0.08,JNPR US,-,Listed,Rest,Sustainable Growth,0.0835701625091681,juniper.net,Juniper Networks,,
Equity,-,Vulcan Steel Ltd.,228475.0,0.08,VSL AU,-,Listed,Rest,Sustainable Growth,0.0830073943557289,vulcan.co,Vulcan Steel,,
Equity,-,"Great-West Lifeco, Inc.",227231.0,0.08,GWO CN,-,Listed,Rest,Sustainable Growth,0.0825554359419921,greatwestlifeco.com,Great-West Lifeco,,
Equity,-,Auto Trader Group Plc,226908.0,0.08,AUTO LN,-,Listed,Rest,Sustainable Growth,0.0824380866110942,autotrader.co.uk,Auto Trader Group,,
Equity,-,Tmx Group Ltd.,226845.0,0.08,X CN,-,Listed,Rest,Sustainable Growth,0.0824151980419097,tmx.com,TMX Group,,
Equity,-,"Hp, Inc.",223696.0,0.08,HPQ US,-,Listed,Rest,Sustainable Growth,0.0812711328933106,hp.com,HP,,
Equity,-,Newmont Corp.,222992.0,0.08,NEM AU,-,Listed,Rest,Sustainable Growth,0.0810153622154402,newmont.com,Newmont,,
Equity,-,"Dell Technologies, Inc.",220759.0,0.08,DELL US,-,Listed,Rest,Sustainable Growth,0.0802040895965701,dell.com,Dell Technologies,,
Equity,-,General Motors Co.,219425.0,0.08,GM US,-,Listed,Rest,Sustainable Growth,0.0797194332268555,gm.com,General Motors,,
Equity,-,Essilorluxottica Sa,219059.0,0.08,EL FP,-,Listed,Rest,Sustainable Growth,0.0795864615392127,essilorluxottica.com,EssilorLuxottica,,
Equity,-,"Lpl Financial Holdings, Inc.",217186.0,0.08,LPLA US,-,Listed,Rest,Sustainable Growth,0.0789059807442536,lpl.com,LPL Financial,,
Equity,-,Aisin Corp.,216506.0,0.08,7259 JP,-,Listed,Rest,Sustainable Growth,0.0786589295213106,aisin.com,Aisin,,
Equity,-,Check Point Software Technologies Ltd.,216493.0,0.08,CHKP US,-,Listed,Rest,Sustainable Growth,0.078654206483225,checkpoint.com,Check Point Software Technologies,,
Equity,-,Telefonica Sa,215351.0,0.08,TEF SM,-,Listed,Rest,Sustainable Growth,0.0782393057529296,telefonica.com,Telefónica,,
Equity,-,Logitech International Sa,213699.0,0.08,LOGN SW,-,Listed,Rest,Sustainable Growth,0.0776391166054269,logitech.com,Logitech,,
Equity,-,Regions Financial Corp.,211157.0,0.07,RF US,-,Listed,Rest,Sustainable Growth,0.0767155810043666,regions.com,Regions Financial,,
Equity,-,"Airbnb, Inc.",211015.0,0.07,ABNB US,-,Listed,Rest,Sustainable Growth,0.0766639908960461,airbnb.com,Airbnb,,
Equity,-,Aercap Holdings Nv,208236.0,0.07,AER US,-,Listed,Rest,Sustainable Growth,0.0756543506775777,aercap.com,AerCap,,
Equity,-,"Tradeweb Markets, Inc.",208065.0,0.07,TW US,-,Listed,Rest,Sustainable Growth,0.07559222456122,tradewebmarkets.com,Tradeweb Markets,,
Equity,-,"Block, Inc.",205897.0,0.07,SQ2 AU,-,Listed,Rest,Sustainable Growth,0.0748045671327783,block.xyz,Block,,
Equity,-,Bank Of New York Mellon Corp.,204632.0,0.07,BK US,-,Listed,Rest,Sustainable Growth,0.07434497919598,bnymellon.com,BNY Mellon,,
Equity,-,Singapore Exchange Ltd.,204492.0,0.07,SGX SP,-,Listed,Rest,Sustainable Growth,0.0742941157089035,sgx.com,Singapore Exchange,,
Equity,-,"Ptc, Inc.",204095.0,0.07,PTC US,-,Listed,Rest,Sustainable Growth,0.0741498813919794,ptc.com,PTC,,
Equity,-,Austal Ltd.,203782.0,0.07,ASB AU,-,Listed,Rest,Sustainable Growth,0.0740361651673012,austal.com,Austal,,
Equity,-,Capital One Financial Corp.,203338.0,0.07,COF US,-,Listed,Rest,Sustainable Growth,0.0738748552511444,capitalone.com,Capital One,,
Equity,-,"Monolithic Power Systems, Inc.",202088.0,0.07,MPWR US,-,Listed,Rest,Sustainable Growth,0.0734207169736757,monolithicpower.com,Monolithic Power Systems,,
Equity,-,Graincorp Ltd.,200556.0,0.07,GNC AU,-,Listed,Rest,Sustainable Growth,0.07286412510081,graincorp.com.au,GrainCorp,,
Equity,-,"Fortinet, Inc.",199466.0,0.07,FTNT US,-,Listed,Rest,Sustainable Growth,0.0724681165228573,fortinet.com,Fortinet,,
Equity,-,Aub Group Ltd.,196464.0,0.07,AUB AU,-,Listed,Rest,Sustainable Growth,0.0713774580356885,aubgroup.com.au,AUB Group,,
Equity,-,Mystate Ltd.,196188.0,0.07,MYS AU,-,Listed,Rest,Sustainable Growth,0.0712771843040234,mystate.com.au,MyState,,
Equity,-,Sayona Mining Ltd.,194980.0,0.07,SYA AU,-,Listed,Rest,Sustainable Growth,0.0708383050726776,sayonamining.com.au,Sayona Mining,,
Equity,-,Insignia Financial Ltd.,194641.0,0.07,IFL AU,-,Listed,Rest,Sustainable Growth,0.0707151427718281,insigniafinancial.com.au,Insignia Financial,,
Equity,-,"Microchip Technology, Inc.",193818.0,0.07,MCHP US,-,Listed,Rest,Sustainable Growth,0.0704161381299428,microchip.com,Microchip Technology,,
Equity,-,Dbs Group Holdings Ltd.,193755.0,0.07,DBS SP,-,Listed,Rest,Sustainable Growth,0.0703932495607583,dbs.com,DBS Bank,,
Equity,-,"Ms&Ad Insurance Group Holdings, Inc.",193428.0,0.07,8725 JP,-,Listed,Rest,Sustainable Growth,0.0702744469873725,ms-ad-hd.com,MS&AD Insurance Group Holdings,,
Equity,-,"Hologic, Inc.",191511.0,0.07,HOLX US,-,Listed,Rest,Sustainable Growth,0.0695779805250465,hologic.com,Hologic,,
Equity,-,United Utilities Group Plc,191298.0,0.07,UU LN,-,Listed,Rest,Sustainable Growth,0.0695005953625658,unitedutilities.com,United Utilities,,
Equity,-,Hoya Corp.,190999.0,0.07,7741 JP,-,Listed,Rest,Sustainable Growth,0.0693919654865953,hoya.com,Hoya,,
Equity,-,"Fidelity National Information Services, Inc.",188875.0,0.07,FIS US,-,Listed,Rest,Sustainable Growth,0.0686202937255205,fisglobal.com,FIS,,
Equity,-,"Mongodb, Inc.",188844.0,0.07,MDB US,-,Listed,Rest,Sustainable Growth,0.0686090310962393,mongodb.com,MongoDB,,
Equity,-,Service Stream Ltd.,186307.0,0.07,SSM AU,-,Listed,Rest,Sustainable Growth,0.0676873120482888,servicestream.com.au,Service Stream,,
Equity,-,Yara International Asa,185764.0,0.07,YAR NO,-,Listed,Rest,Sustainable Growth,0.0674900343805564,yara.com,Yara International,,
Equity,-,"At&T, Inc.",184386.0,0.07,T US,-,Listed,Rest,Sustainable Growth,0.0669893923434749,att.com,AT&T,,
Equity,-,Legal & General Group Plc,183245.0,0.06,LGEN LN,-,Listed,Rest,Sustainable Growth,0.0665748549238015,legalandgeneralgroup.com,Legal & General Group,,
Equity,-,Kddi Corp.,181147.0,0.06,9433 JP,-,Listed,Rest,Sustainable Growth,0.065812629238898,kddi.com,Kddi,,
Equity,-,Monster Beverage Corp.,181105.0,0.06,MNST US,-,Listed,Rest,Sustainable Growth,0.0657973701927751,monsterenergy.com,Monster Beverage,,
Equity,-,Western Digital Corp.,181076.0,0.06,WDC US,-,Listed,Rest,Sustainable Growth,0.0657868341847378,westerndigital.com,Western Digital,,
Equity,-,Mcmillan Shakespeare Ltd.,180336.0,0.06,MMS AU,-,Listed,Rest,Sustainable Growth,0.0655179843244763,mcmillanshakespeare.com,McMillan Shakespeare,,
Equity,-,"Jabil, Inc.",180141.0,0.06,JBL US,-,Listed,Rest,Sustainable Growth,0.0654471387531912,jabil.com,Jabil,,
Equity,-,"Xylem, Inc.",177035.0,0.06,XYL US,-,Listed,Rest,Sustainable Growth,0.064318695961337,xylem.com,Xylem,,
Equity,-,"Veeva Systems, Inc.",176625.0,0.06,VEEV US,-,Listed,Rest,Sustainable Growth,0.0641697386063273,veeva.com,Veeva Systems,,
Equity,-,Fastenal Co.,176277.0,0.06,FAST US,-,Listed,Rest,Sustainable Growth,0.06404330650988,fastenal.com,Fastenal,,
Equity,-,Target Corp.,175740.0,0.06,TGT US,-,Listed,Rest,Sustainable Growth,0.0638482087058794,target.com,Target,,
Equity,-,"Rpm International, Inc.",175575.0,0.06,RPM US,-,Listed,Rest,Sustainable Growth,0.0637882624532535,rpminc.com,RPM International,,
Equity,-,Banco Bilbao Vizcaya Argentaria Sa,174864.0,0.06,BBVA SM,-,Listed,Rest,Sustainable Growth,0.0635299486010294,bbva.com,BBVA,,
Equity,-,Deckers Outdoor Corp.,174526.0,0.06,DECK US,-,Listed,Rest,Sustainable Growth,0.0634071496108018,deckers.com,Deckers Outdoor,,
Equity,-,Perpetual Ltd.,174223.0,0.06,PPT AU,-,Listed,Rest,Sustainable Growth,0.0632970664923434,perpetual.com.au,Perpetual,,
Equity,-,"Cgi, Inc.",173950.0,0.06,GIBA CN,-,Listed,Rest,Sustainable Growth,0.0631978826925442,cgi.com,CGI,,
Equity,-,Centene Corp.,173866.0,0.06,CNC US,-,Listed,Rest,Sustainable Growth,0.0631673646002983,centene.com,Centene,,
Equity,-,Ap Moller - Maersk As,172131.0,0.06,MAERSKA DC,-,Listed,Rest,Sustainable Growth,0.0625370206711718,maersk.com,AP Moller - Maersk,,
