Asset_Class,Management_Type,Name,Dollar_Value,Weighting_Percentage,Security_Identifier,Currency,Listing_Status,Super_Fund,Option_Name,Weighting_Percentage_Clean,Domain,Parsed_Name,Sector,Description
Equity,-,"Sumitomo Mitsui Financial Group, Inc.",17134540.0,0.02,8316 JP,-,Listed,Rest,Growth,0.0225840761240235,smfg.co.jp,Sumitomo Mitsui Financial Group,,
Equity,-,Reliance Worldwide Corp. Ltd.,17123907.0,0.02,RWC AU,-,Listed,Rest,Growth,0.0225700613631121,rwc.com,Reliance Worldwide,,
Equity,-,Incyte Corp.,17103071.0,0.02,INCY US,-,Listed,Rest,Growth,0.0225425986001713,incyte.com,Incyte,,
Equity,-,Subaru Corp.,17099790.0,0.02,7270 JP,-,Listed,Rest,Growth,0.0225382740980975,subaru.com,Subaru,,
Equity,-,Brookfield Corp.,16988159.0,0.02,BN CN,-,Listed,Rest,Growth,0.0223911395382085,brookfield.com,Brookfield,,
Equity,-,Siteminder Ltd.,16960168.0,0.02,SDR AU,-,Listed,Rest,Growth,0.0223542461710806,siteminder.com,SiteMinder,,
Equity,-,Sempra,16959819.0,0.02,SRE US,-,Listed,Rest,Growth,0.0223537861737555,sempra.com,Sempra,,
Equity,-,"Knight-Swift Transportation Holdings, Inc.",16940706.0,0.02,KNX US,-,Listed,Rest,Growth,0.0223285944004742,knight-swift.com,Knight-Swift Transportation,,
Equity,-,Gold Fields Ltd.,16929355.0,0.02,GFI US,-,Listed,Rest,Growth,0.0223136332840343,goldfields.com,Gold Fields,,
Equity,-,Tongwei Co. Ltd.,16885625.0,0.02,600438 C1,-,Listed,Rest,Growth,0.0222559952237827,tongwei.com,Tongwei,,
Equity,-,Capital One Financial Corp.,16846576.0,0.02,COF US,-,Listed,Rest,Growth,0.022204526927081,capitalone.com,Capital One,,
Equity,-,Silergy Corp.,16823864.0,0.02,6415 TT,-,Listed,Rest,Growth,0.0221745915137622,silergy.com,Silergy,,
Equity,-,Lvmh Moet Hennessy Louis Vuitton Se,16770898.0,0.02,MC FP,-,Listed,Rest,Growth,0.0221047799999436,lvmh.com,LVMH,,
Equity,-,Kia Corp.,16753684.0,0.02,000270 KS,-,Listed,Rest,Growth,0.0220820911920503,kia.com,Kia,,
Equity,-,Bim Birlesik Magazalar As,16736174.0,0.02,BIMAS TI,-,Listed,Rest,Growth,0.0220590122431593,bim.com.tr,BİM,,
Equity,-,"Charles River Laboratories International, Inc.",16735557.0,0.02,CRL US,-,Listed,Rest,Growth,0.0220581990100659,criver.com,Charles River Laboratories,,
Equity,-,Truist Financial Corp.,16707832.0,0.02,TFC US,-,Listed,Rest,Growth,0.0220216562426184,truist.com,Truist,,
Equity,-,Csx Corp.,16555859.0,0.02,CSX US,-,Listed,Rest,Growth,0.0218213491552501,csx.com,CSX,,
Equity,-,Enel Spa,16521349.0,0.02,ENEL IM,-,Listed,Rest,Growth,0.0217758634598629,enel.com,Enel,,
Equity,-,Akbank Tas,16456513.0,0.02,AKBNK TI,-,Listed,Rest,Growth,0.0216904067648143,akbank.com,Akbank,,
Equity,-,Vodafone Group Plc,16451270.0,0.02,VOD LN,-,Listed,Rest,Growth,0.0216834962605861,vodafone.com,Vodafone,,
Equity,-,Biontech Se,16379182.0,0.02,BNTX US,-,Listed,Rest,Growth,0.0215884811110911,biontech.com,BioNTech,,
Equity,-,Qualitas Controladora Sab De Cv,16354899.0,0.02,Q MM,-,Listed,Rest,Growth,0.0215564750507872,qualitas.com.mx,Qualitas,,
Equity,-,"Hasbro, Inc.",16328477.0,0.02,HAS US,-,Listed,Rest,Growth,0.0215216496945565,hasbro.com,Hasbro,,
Equity,-,Halliburton Co.,16310021.0,0.02,HAL US,-,Listed,Rest,Growth,0.0214973238761252,halliburton.com,Halliburton,,
Equity,-,M&T Bank Corp.,16076951.0,0.02,MTB US,-,Listed,Rest,Growth,0.0211901273816627,mtb.com,M&T Bank,,
Equity,-,Interglobe Aviation Ltd.,15977255.0,0.02,INDIGO IN,-,Listed,Rest,Growth,0.0210587236758579,interglobe.com,Interglobe Aviation,,
Equity,-,"Voya Financial, Inc.",15861170.0,0.02,VOYA US,-,Listed,Rest,Growth,0.0209057185483869,voya.com,Voya Financial,,
Equity,-,Kinross Gold Corp.,15803447.0,0.02,K CN,-,Listed,Rest,Growth,0.0208296370996811,kinross.com,Kinross Gold,,
Equity,-,Manulife Financial Corp.,15745102.0,0.02,MFC CN,-,Listed,Rest,Growth,0.0207527358276624,manulife.com,Manulife Financial,,
Equity,-,"Biogen, Inc.",15679418.0,0.02,BIIB US,-,Listed,Rest,Growth,0.0206661614313769,biogen.com,Biogen,,
Equity,-,Willis Towers Watson Plc,15677966.0,0.02,WTW US,-,Listed,Rest,Growth,0.0206642476316173,wtwco.com,Willis Towers Watson,,
Equity,-,"Cboe Global Markets, Inc.",15644363.0,0.02,CBOE US,-,Listed,Rest,Growth,0.0206199574020578,cboe.com,Cboe Global Markets,,
Equity,-,Merck Kgaa,15639035.0,0.02,MRK GR,-,Listed,Rest,Growth,0.0206129348640972,merckgroup.com,Merck,,
Equity,-,"Chipotle Mexican Grill, Inc.",15588209.0,0.02,CMG US,-,Listed,Rest,Growth,0.0205459439642493,chipotle.com,Chipotle Mexican Grill,,
Equity,-,Auckland International Airport Ltd.,15462227.0,0.02,AIA AU,-,Listed,Rest,Growth,0.0203798941561858,aucklandairport.co.nz,Auckland International Airport,,
Equity,-,Zijin Mining Group Co. Ltd.,15405637.0,0.02,2899 HK,-,Listed,Rest,Growth,0.0203053060512318,zijinmining.com,Zijin Mining Group,,
Equity,-,Hyundai Motor Co.,15386268.0,0.02,005380 KS,-,Listed,Rest,Growth,0.0202797768587092,hyundai.com,Hyundai Motor,,
Equity,-,Canadian Imperial Bank Of Commerce,15321029.0,0.02,CM CN,-,Listed,Rest,Growth,0.0201937889919643,cibc.com,CIBC,,
Equity,-,G8 Education Ltd.,15154980.0,0.02,GEM AU,-,Listed,Rest,Growth,0.0199749291184971,g8education.edu.au,G8 Education,,
Equity,-,"Silgan Holdings, Inc.",15149707.0,0.02,SLGN US,-,Listed,Rest,Growth,0.0199679790729516,silganholdings.com,Silgan Holdings,,
Equity,-,"Honeywell International, Inc.",15134301.0,0.02,HON US,-,Listed,Rest,Growth,0.0199476732884504,honeywell.com,Honeywell,,
Equity,-,"Borgwarner, Inc.",15064766.0,0.02,BWA US,-,Listed,Rest,Growth,0.0198560231050615,borgwarner.com,BorgWarner,,
Equity,-,Glencore Plc,15015393.0,0.02,GLEN LN,-,Listed,Rest,Growth,0.0197909473230171,glencore.com,Glencore,,
Equity,-,"Li Auto, Inc.",15006673.0,0.02,LI US,-,Listed,Rest,Growth,0.0197794539801085,lixiang.com,Li Auto,,
Equity,-,"American Water Works Co., Inc.",15001964.0,0.02,AWK US,-,Listed,Rest,Growth,0.019773247311329,amwater.com,American Water Works,,
Equity,-,Koninklijke Philips Nv,14923817.0,0.02,PHIA NA,-,Listed,Rest,Growth,0.019670246133774,philips.com,Philips,,
Equity,-,Advantest Corp.,14889386.0,0.02,6857 JP,-,Listed,Rest,Growth,0.0196248645638558,advantest.com,Advantest,,
Equity,-,"First Solar, Inc.",14786981.0,0.02,FSLR US,-,Listed,Rest,Growth,0.0194898902770946,firstsolar.com,First Solar,,
Equity,-,"Mccormick & Co., Inc.",14679049.0,0.02,MKC US,-,Listed,Rest,Growth,0.0193476311616344,mccormickcorporation.com,McCormick,,
Equity,-,Thomson Reuters Corp.,14608982.0,0.02,TRI CN,-,Listed,Rest,Growth,0.0192552797788846,thomsonreuters.com,Thomson Reuters,,
Equity,-,Ubs Group Ag,14573173.0,0.02,UBSG SW,-,Listed,Rest,Growth,0.0192080819444563,ubs.com,UBS Group,,
Equity,-,"Ge Vernova, Inc.",14546791.0,0.02,GEV US,-,Listed,Rest,Growth,0.019173309309982,gevernova.com,GE Vernova,,
Equity,-,Perseus Mining Ltd.,14545643.0,0.02,PRU AU,-,Listed,Rest,Growth,0.0191717961955716,perseusmining.com,Perseus Mining,,
Equity,-,Gentex Corp.,14522874.0,0.02,GNTX US,-,Listed,Rest,Growth,0.0191417856537498,gentex.com,Gentex,,
Equity,-,Arch Capital Group Ltd.,14370954.0,0.02,ACGL US,-,Listed,Rest,Growth,0.0189415484227087,archgroup.com,Arch Capital Group,,
Equity,-,Fedex Corp.,14339588.0,0.02,FDX US,-,Listed,Rest,Growth,0.0189002066573794,fedex.com,FedEx,,
Equity,-,China International Capital Corp. Ltd.,14225542.0,0.02,3908 HK,-,Listed,Rest,Growth,0.018749889021444,cicc.com,China International Capital,,
Equity,-,Canadian Pacific Kansas City Ltd.,14145427.0,0.02,CP CN,-,Listed,Rest,Growth,0.018644293933471,cpkc.com,Canadian Pacific Kansas City,,
Equity,-,"Nvr, Inc.",14136155.0,0.02,NVR US,-,Listed,Rest,Growth,0.0186320730303233,nvrinc.com,NVR,,
Equity,-,"Li Auto, Inc.",14132651.0,0.02,2015 HK,-,Listed,Rest,Growth,0.0186274546044572,lixiang.com,Li Auto,,
Equity,-,Equinor Asa,14089262.0,0.02,EQNR NO,-,Listed,Rest,Growth,0.0185702659971794,equinor.com,Equinor,,
Equity,-,Fisher & Paykel Healthcare Corp. Ltd.,14084445.0,0.02,FPH AU,-,Listed,Rest,Growth,0.0185639169796576,fphcare.com,Fisher & Paykel Healthcare,,
Equity,-,"Ally Financial, Inc.",14029502.0,0.02,ALLY US,-,Listed,Rest,Growth,0.0184914996930259,ally.com,Ally Financial,,
Equity,-,"Metlife, Inc.",14020850.0,0.02,MET US,-,Listed,Rest,Growth,0.0184800959771032,metlife.com,MetLife,,
Equity,-,"Warner Bros Discovery, Inc.",13970146.0,0.02,WBD US,-,Listed,Rest,Growth,0.0184132658786126,wbd.com,Warner Bros Discovery,,
Equity,-,Ventia Services Group Pty. Ltd.,13926107.0,0.02,VNT AU,-,Listed,Rest,Growth,0.0183552205427923,ventia.com,Ventia Services Group,,
Equity,-,Titan Co. Ltd.,13883670.0,0.02,TTAN IN,-,Listed,Rest,Growth,0.0182992867133183,titancompany.in,Titan,,
Equity,-,Premier Investments Ltd.,13863168.0,0.02,PMV AU,-,Listed,Rest,Growth,0.0182722641770439,premierinvestments.com.au,Premier Investments,,
Equity,-,Cemex Sab De Cv,13858411.0,0.02,CX US,-,Listed,Rest,Growth,0.0182659942421567,cemex.com,Cemex,,
Equity,-,Archer-Daniels-Midland Co.,13855156.0,0.02,ADM US,-,Listed,Rest,Growth,0.0182617040092247,adm.com,Archer-Daniels-Midland,,
Equity,-,Clorox Co.,13806900.0,0.02,CLX US,-,Listed,Rest,Growth,0.0181981004822294,clorox.com,Clorox,,
Equity,-,"Neurocrine Biosciences, Inc.",13778517.0,0.02,NBIX US,-,Listed,Rest,Growth,0.0181606904418882,neurocrine.com,Neurocrine Biosciences,,
Equity,-,Macmahon Holdings Ltd.,13765444.0,0.02,MAH AU,-,Listed,Rest,Growth,0.0181434596538327,macmahon.com.au,Macmahon Holdings,,
Equity,-,Agnico Eagle Mines Ltd.,13739390.0,0.02,AEM CN,-,Listed,Rest,Growth,0.0181091193377614,agnicoeagle.com,Agnico Eagle Mines,,
Equity,-,Canadian Natural Resources Ltd.,13735872.0,0.02,CNQ US,-,Listed,Rest,Growth,0.0181044824592806,cnrl.com,Canadian Natural Resources,,
Equity,-,"Blackrock, Inc.",13673461.0,0.02,BLK US,-,Listed,Rest,Growth,0.0180222220207176,blackrock.com,BlackRock,,
Equity,-,"Pultegroup, Inc.",13639394.0,0.02,PHM US,-,Listed,Rest,Growth,0.0179773202187832,pultegroup.com,PulteGroup,,
Equity,-,"International Flavors & Fragrances, Inc.",13629779.0,0.02,IFF US,-,Listed,Rest,Growth,0.0179646472265737,iff.com,International Flavors & Fragrances,,
Equity,-,"Mondelez International, Inc.",13564753.0,0.02,MDLZ US,-,Listed,Rest,Growth,0.017878940103182,mondelezinternational.com,Mondelez International,,
Equity,-,Eqt Corp.,13556399.0,0.02,EQT US,-,Listed,Rest,Growth,0.017867929164345,eqt.com,EQT,,
Equity,-,Norfolk Southern Corp.,13546862.0,0.02,NSC US,-,Listed,Rest,Growth,0.0178553589795606,norfolksouthern.com,Norfolk Southern,,
Equity,-,Gold Road Resources Ltd.,13495532.0,0.02,GOR AU,-,Listed,Rest,Growth,0.0177877037855813,goldroad.com.au,Gold Road Resources,,
Equity,-,Ramelius Resources Ltd.,13482054.0,0.02,RMS AU,-,Listed,Rest,Growth,0.0177699391897416,rameliusresources.com.au,Ramelius Resources,,
Equity,-,Unimicron Technology Corp.,13427279.0,0.02,3037 TT,-,Listed,Rest,Growth,0.017697743334487,unimicron.com,Unimicron Technology,,
Equity,-,Grupo Financiero Banorte Sab De Cv,13416746.0,0.02,GFNORTEO MM,-,Listed,Rest,Growth,0.0176838603779668,banorte.com,Grupo Financiero Banorte,,
Equity,-,"American Electric Power Co., Inc.",13366263.0,0.02,AEP US,-,Listed,Rest,Growth,0.0176173215671806,aep.com,American Electric Power,,
Equity,-,Bank Of Ireland Group Plc,13361685.0,0.02,BIRG LN,-,Listed,Rest,Growth,0.0176112875621535,bankofireland.com,Bank of Ireland,,
Equity,-,Evonik Industries Ag,13336447.0,0.02,EVK GR,-,Listed,Rest,Growth,0.0175780227699141,evonik.com,Evonik,,
Equity,-,"Resmed, Inc.",13302147.0,0.02,RMD US,-,Listed,Rest,Growth,0.0175328138637483,resmed.com,ResMed,,
Equity,-,"Zoetis, Inc.",13275791.0,0.02,ZTS US,-,Listed,Rest,Growth,0.0174980754984158,zoetis.com,Zoetis,,
Equity,-,Hoa Phat Group Jsc,13254212.0,0.02,HPG VN,-,Listed,Rest,Growth,0.0174696334288487,hoaphat.com.vn,Hoa Phat Group,,
Equity,-,Dover Corp.,13163496.0,0.02,DOV US,-,Listed,Rest,Growth,0.0173500657573695,dovercorporation.com,Dover,,
Equity,-,"Carlisle Cos., Inc.",13132117.0,0.02,CSL US,-,Listed,Rest,Growth,0.0173087068574693,carlisle.com,Carlisle,,
Equity,-,"Robinhood Markets, Inc.",13130378.0,0.02,HOOD US,-,Listed,Rest,Growth,0.0173064147791072,robinhood.com,Robinhood,,
Equity,-,Swedbank Ab,13089865.0,0.02,SWEDA SS,-,Listed,Rest,Growth,0.017253016866119,swedbank.com,Swedbank,,
Equity,-,"Qorvo, Inc.",13076357.0,0.02,QRVO US,-,Listed,Rest,Growth,0.0172352127289619,qorvo.com,Qorvo,,
Equity,-,Koninklijke Ahold Delhaize Nv,13008946.0,0.02,AD NA,-,Listed,Rest,Growth,0.0171463620708412,aholddelhaize.com,Ahold Delhaize,,
Equity,-,"Tpg, Inc.",12893653.0,0.02,TPG US,-,Listed,Rest,Growth,0.0169944008341481,tpg.com,TPG,,
Equity,-,Booz Allen Hamilton Holding Corp.,12891807.0,0.02,BAH US,-,Listed,Rest,Growth,0.0169919677250874,boozallen.com,Booz Allen Hamilton,,
Equity,-,Alibaba Group Holding Ltd.,12870978.0,0.02,BABA US,-,Listed,Rest,Growth,0.0169645141884539,alibabagroup.com,Alibaba Group,,
Equity,-,Wix.Com Ltd.,12850677.0,0.02,WIX US,-,Listed,Rest,Growth,0.0169377565790058,wix.com,Wix,,
Equity,-,Hydro One Ltd.,12787935.0,0.02,H CN,-,Listed,Rest,Growth,0.016855059867908,hydroone.com,Hydro One,,
Equity,-,"Tokio Marine Holdings, Inc.",12677840.0,0.02,8766 JP,-,Listed,Rest,Growth,0.0167099498234671,tokiomarinehd.com,Tokio Marine,,
Equity,-,Raia Drogasil Sa,12648866.0,0.02,RADL3 BZ,-,Listed,Rest,Growth,0.0166717608191741,rd.com.br,Raia Drogasil,,
Equity,-,Informa Plc,12630664.0,0.02,INF LN,-,Listed,Rest,Growth,0.0166477697838963,informa.com,Informa,,
Equity,-,Haleon Plc,12630463.0,0.02,HLN LN,-,Listed,Rest,Growth,0.0166475048570701,haleon.com,Haleon,,
Equity,-,"Kinder Morgan, Inc.",12588913.0,0.02,KMI US,-,Listed,Rest,Growth,0.0165927401325456,kindermorgan.com,Kinder Morgan,,
Equity,-,Fair Isaac Corp.,12556995.0,0.02,FICO US,-,Listed,Rest,Growth,0.0165506708069771,fico.com,FICO,,
Equity,-,"Ansys, Inc.",12539665.0,0.02,ANSS US,-,Listed,Rest,Growth,0.0165278291059902,ansys.com,Ansys,,
Equity,-,Champion Iron Ltd.,12514895.0,0.02,CIA AU,-,Listed,Rest,Growth,0.0164951811583013,championiron.com,Champion Iron,,
Equity,-,Fresenius Se & Co. Kgaa,12510219.0,0.02,FRE GR,-,Listed,Rest,Growth,0.016489017984971,fresenius.com,Fresenius,,
Equity,-,"Assurant, Inc.",12506385.0,0.02,AIZ US,-,Listed,Rest,Growth,0.0164839646046141,assurant.com,Assurant,,
Equity,-,Kweichow Moutai Co. Ltd.,12505143.0,0.02,600519 C1,-,Listed,Rest,Growth,0.016482327594076,moutai.com,Kweichow Moutai,,
Equity,-,Beigene Ltd.,12452710.0,0.02,ONC US,-,Listed,Rest,Growth,0.0164132185976623,beigene.com,BeiGene,,
Equity,-,"Crowdstrike Holdings, Inc.",12414620.0,0.02,CRWD US,-,Listed,Rest,Growth,0.0163630143050718,crowdstrike.com,CrowdStrike,,
Equity,-,"Dominion Energy, Inc.",12396640.0,0.02,D US,-,Listed,Rest,Growth,0.0163393158755423,dominionenergy.com,Dominion Energy,,
Equity,-,Ford Motor Co.,12371633.0,0.02,F US,-,Listed,Rest,Growth,0.0163063555514464,ford.com,Ford,,
Equity,-,Matsukiyococokara & Co.,12356991.0,0.02,3088 JP,-,Listed,Rest,Growth,0.0162870567524937,mcscs.co.jp,Matsukiyo Cocokara,,
Equity,-,Canadian Natural Resources Ltd.,12331400.0,0.02,CNQ CN,-,Listed,Rest,Growth,0.0162533266907535,cnrl.com,Canadian Natural Resources,,
Equity,-,Sands China Ltd.,12283620.0,0.02,1928 HK,-,Listed,Rest,Growth,0.0161903505526601,sandschina.com,Sands China,,
Equity,-,Ball Corp.,12251970.0,0.02,BALL US,-,Listed,Rest,Growth,0.0161486344628599,ball.com,Ball Corporation,,
Equity,-,"Nrg Energy, Inc.",12224977.0,0.02,NRG US,-,Listed,Rest,Growth,0.0161130565035557,nrg.com,NRG Energy,,
Equity,-,Bank Mandiri Persero Tbk Pt,12212506.0,0.02,BMRI IJ,-,Listed,Rest,Growth,0.0160966191779349,bankmandiri.co.id,Bank Mandiri,,
Equity,-,"Textron, Inc.",12203114.0,0.02,TXT US,-,Listed,Rest,Growth,0.0160842401095178,textron.com,Textron,,
Equity,-,"Acuity Brands, Inc.",12197501.0,0.02,AYI US,-,Listed,Rest,Growth,0.0160768419290423,acuitybrands.com,Acuity Brands,,
Equity,-,Target Corp.,12182147.0,0.02,TGT US,-,Listed,Rest,Growth,0.0160566046828245,target.com,Target,,
Equity,-,Fairfax Financial Holdings Ltd.,12168168.0,0.02,FFH CN,-,Listed,Rest,Growth,0.0160381797469851,fairfax.ca,Fairfax Financial,,
Equity,-,Mitsubishi Electric Corp.,12150900.0,0.02,6503 JP,-,Listed,Rest,Growth,0.0160154197647207,mitsubishielectric.com,Mitsubishi Electric,,
Equity,-,Haci Omer Sabanci Holding As,12085139.0,0.02,SAHOL TI,-,Listed,Rest,Growth,0.0159287438790539,sabanci.com,Sabancı Holding,,
Equity,-,Macrotech Developers Ltd.,12072741.0,0.02,LODHA IN,-,Listed,Rest,Growth,0.0159124027706387,lodhagroup.in,Macrotech Developers,,
Equity,-,"Yum China Holdings, Inc.",12065547.0,0.02,YUMC US,-,Listed,Rest,Growth,0.0159029207627391,yumchina.com,Yum China,,
Equity,-,"Brown & Brown, Inc.",12026040.0,0.02,BRO US,-,Listed,Rest,Growth,0.0158508488019259,bbrown.com,Brown & Brown,,
Equity,-,Tc Energy Corp.,12005511.0,0.02,TRP CN,-,Listed,Rest,Growth,0.0158237906784659,tcenergy.com,TC Energy,,
Equity,-,Spartan Resources Ltd.,11991390.0,0.02,SPR AU,-,Listed,Rest,Growth,0.0158051785803911,spartanresources.com.au,Spartan Resources,,
Equity,-,Wh Group Ltd.,11947435.0,0.02,288 HK,-,Listed,Rest,Growth,0.0157472439602593,wh-group.com,WH Group,,
Equity,-,Axis Bank Ltd.,11920697.0,0.02,AXSB IN,-,Listed,Rest,Growth,0.0157120021021526,axisbank.com,Axis Bank,,
Equity,-,Breville Group Ltd.,11910581.0,0.02,BRG AU,-,Listed,Rest,Growth,0.0156986687699435,brevillegroup.com,Breville Group,,
Equity,-,Naver Corp.,11877082.0,0.02,035420 KS,-,Listed,Rest,Growth,0.0156545156169508,navercorp.com,Naver,,
Equity,-,Canadian National Railway Co.,11845678.0,0.02,CNR CN,-,Listed,Rest,Growth,0.0156131237659529,cn.ca,Canadian National Railway,,
Equity,-,"Ferguson Enterprises, Inc.",11841634.0,0.02,FERG US,-,Listed,Rest,Growth,0.0156077935963746,fergusonplc.com,Ferguson,,
Equity,-,China Construction Bank Corp.,11796011.0,0.02,939 HK,-,Listed,Rest,Growth,0.0155476604789984,ccb.com,China Construction Bank,,
Equity,-,"Delta Electronics, Inc.",11726349.0,0.02,2308 TT,-,Listed,Rest,Growth,0.0154558429040328,deltaww.com,Delta Electronics,,
Equity,-,"Rivian Automotive, Inc.",11643986.0,0.02,RIVN US,-,Listed,Rest,Growth,0.0153472848533467,rivian.com,Rivian,,
Equity,-,Centrica Plc,11612678.0,0.02,CNA LN,-,Listed,Rest,Growth,0.0153060195345642,centrica.com,Centrica,,
Equity,-,Harvey Norman Holdings Ltd.,11588754.0,0.02,HVN AU,-,Listed,Rest,Growth,0.0152744866520246,harveynormanholdings.com.au,Harvey Norman Holdings,,
Equity,-,"Quest Diagnostics, Inc.",11580601.0,0.02,DGX US,-,Listed,Rest,Growth,0.0152637406400138,questdiagnostics.com,Quest Diagnostics,,
Equity,-,Paladin Energy Ltd.,11537370.0,0.02,PDN AU,-,Listed,Rest,Growth,0.0152067602836741,paladinenergy.com.au,Paladin Energy,,
Equity,-,Bank Of Queensland Ltd.,11529660.0,0.02,BOQ AU,-,Listed,Rest,Growth,0.0151965981651161,boq.com.au,Bank of Queensland,,
Equity,-,"Hp, Inc.",11505514.0,0.02,HPQ US,-,Listed,Rest,Growth,0.0151647726768281,hp.com,HP,,
Equity,-,China Resources Beer Holdings Co. Ltd.,11478527.0,0.01,291 HK,-,Listed,Rest,Growth,0.0151292026257874,crebeer.com,China Resources Beer,,
Equity,-,"Best Buy Co., Inc.",11461959.0,0.01,BBY US,-,Listed,Rest,Growth,0.015107365274261,bestbuy.com,Best Buy,,
Equity,-,Codan Ltd.,11429372.0,0.01,CDA AU,-,Listed,Rest,Growth,0.0150644141773157,codan.com,Codan,,
Equity,-,Rentokil Initial Plc,11416704.0,0.01,RTO LN,-,Listed,Rest,Growth,0.0150477171970443,rentokil-initial.com,Rentokil Initial,,
Equity,-,Kongsberg Gruppen Asa,11391561.0,0.01,KOG NO,-,Listed,Rest,Growth,0.0150145776189765,kongsberg.com,Kongsberg Gruppen,,
Equity,-,"Conagra Brands, Inc.",11391166.0,0.01,CAG US,-,Listed,Rest,Growth,0.0150140569916314,conagrabrands.com,Conagra Brands,,
Equity,-,Power Grid Corp. Of India Ltd.,11337659.0,0.01,PWGR IN,-,Listed,Rest,Growth,0.0149435324160567,powergrid.in,Power Grid Corporation of India,,
Equity,-,Panasonic Holdings Corp.,11335337.0,0.01,6752 JP,-,Listed,Rest,Growth,0.0149404719180941,panasonic.com,Panasonic,,
Equity,-,Skandinaviska Enskilda Banken Ab,11330346.0,0.01,SEBA SS,-,Listed,Rest,Growth,0.0149338935609316,sebgroup.com,SEB,,
Equity,-,Amp Ltd.,11297616.0,0.01,AMP AU,-,Listed,Rest,Growth,0.0148907539837069,amp.com.au,AMP,,
Equity,-,Deutsche Post Ag,11285583.0,0.01,DHL GR,-,Listed,Rest,Growth,0.0148748939613194,dpdhl.com,Deutsche Post DHL,,
Equity,-,Xiaomi Corp.,11282025.0,0.01,1810 HK,-,Listed,Rest,Growth,0.0148702043610821,mi.com,Xiaomi,,
Equity,-,"Etsy, Inc.",11252479.0,0.01,ETSY US,-,Listed,Rest,Growth,0.0148312614356718,etsy.com,Etsy,,
Equity,-,Owens Corning,11217342.0,0.01,OC US,-,Listed,Rest,Growth,0.014784949326752,owenscorning.com,Owens Corning,,
Equity,-,Piraeus Financial Holdings Sa,11163798.0,0.01,TPEIR GA,-,Listed,Rest,Growth,0.0147143759835526,piraeusbankgroup.com,Piraeus Financial Holdings,,
Equity,-,"Blackstone, Inc.",11156943.0,0.01,BX US,-,Listed,Rest,Growth,0.014705340792539,blackstone.com,Blackstone,,
Equity,-,Rh,11148878.0,0.01,RH US,-,Listed,Rest,Growth,0.0146947107683924,rh.com,RH,,
Equity,-,Unilever Plc,11089207.0,0.01,UNA NA,-,Listed,Rest,Growth,0.014616061770147,unilever.com,Unilever,,
Equity,-,Skycity Entertainment Group Ltd.,11085572.0,0.01,SKC AU,-,Listed,Rest,Growth,0.0146112706805285,skycityentertainmentgroup.com,Skycity Entertainment,,
Equity,-,Barrick Gold Corp.,11078103.0,0.01,GOLD US,-,Listed,Rest,Growth,0.0146014262105532,barrick.com,Barrick Gold,,
Equity,-,Itau Unibanco Holding Sa,11058256.0,0.01,ITUB4 BZ,-,Listed,Rest,Growth,0.0145752669930409,itau.com.br,Itaú Unibanco,,
Equity,-,Dlf Ltd.,11030738.0,0.01,DLFU IN,-,Listed,Rest,Growth,0.0145389970606832,dlf.in,DLF,,
Equity,-,Kao Corp.,11015117.0,0.01,4452 JP,-,Listed,Rest,Growth,0.014518407896741,kao.com,Kao,,
Equity,-,"Corteva, Inc.",10903923.0,0.01,CTVA US,-,Listed,Rest,Growth,0.0143718493220413,corteva.com,Corteva,,
Equity,-,Safran Sa,10902174.0,0.01,SAF FP,-,Listed,Rest,Growth,0.0143695440632401,safran-group.com,Safran,,
Equity,-,"Docusign, Inc.",10869827.0,0.01,DOCU US,-,Listed,Rest,Growth,0.0143269092968335,docusign.com,DocuSign,,
Equity,-,Mitsubishi Estate Co. Ltd.,10792539.0,0.01,8802 JP,-,Listed,Rest,Growth,0.0142250403189985,mitsubishi-estate.com,Mitsubishi Estate,,
Equity,-,Cms Energy Corp.,10767202.0,0.01,CMS US,-,Listed,Rest,Growth,0.0141916450404118,cmsenergy.com,CMS Energy,,
Equity,-,Hera Spa,10749571.0,0.01,HER IM,-,Listed,Rest,Growth,0.0141684066082075,gruppohera.it,Hera,,
Equity,-,"Dr Horton, Inc.",10735900.0,0.01,DHI US,-,Listed,Rest,Growth,0.0141503876298928,drhorton.com,D.R. Horton,,
Equity,-,Flughafen Zurich Ag,10664355.0,0.01,FHZN SW,-,Listed,Rest,Growth,0.0140560881782417,flughafen-zuerich.ch,Flughafen Zurich,,
Equity,-,"Xcel Energy, Inc.",10657031.0,0.01,XEL US,-,Listed,Rest,Growth,0.0140464348246336,xcelenergy.com,Xcel Energy,,
Equity,-,"Mettler-Toledo International, Inc.",10552479.0,0.01,MTD US,-,Listed,Rest,Growth,0.0139086306975944,mt.com,Mettler-Toledo,,
Equity,-,J Sainsbury Plc,10538208.0,0.01,SBRY LN,-,Listed,Rest,Growth,0.0138898208929328,sainsburys.co.uk,Sainsbury's,,
Equity,-,National Bank Of Greece Sa,10524961.0,0.01,ETE GA,-,Listed,Rest,Growth,0.0138723607652366,nbg.gr,National Bank of Greece,,
Equity,-,Coca-Cola Hbc Ag,10491316.0,0.01,CCH LN,-,Listed,Rest,Growth,0.0138280151778329,coca-colahellenic.com,Coca-Cola HBC,,
Equity,-,E.On Se,10485515.0,0.01,EOAN GR,-,Listed,Rest,Growth,0.0138203692051021,eon.com,E.ON,,
